For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,For Brighton & Hove Albion_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,For Brighton & Hove Albion_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2021-04-04,19:30 (11:30),Premier League,Matchweek 30,Sun,Away,L,1,2,Manchester Utd,1,5,3,60.0,0.20,0.33,10.3,0,0,0,1.2,1.2,0.30,-0.2,-0.2,Match Report,2021-04-04,19:30 (11:30),Premier League,Matchweek 30,Sun,Away,L,1,2,Manchester Utd,7,2,5,71.4,0,1.3,-0.7,0,0,0,0,3,17,17.6,37,8,37.8,33.6,9,33.3,34.2,17,2,11.8,1,13.2,Match Report,2021-04-04,19:30 (11:30),Premier League,Matchweek 30,Sun,Away,L,1,2,Manchester Utd,360,482,74.7,6027,2225,172,195,88.2,154,189,81.5,25,68,36.8,0,0.5,0.6,3,19,4,1,27,Match Report,2021-04-04,19:30 (11:30),Premier League,Matchweek 30,Sun,Away,L,1,2,Manchester Utd,482,430,50,14,0,5,18,18,6,2,4,0,360,2,12,Match Report,2021-04-04,19:30 (11:30),Premier League,Matchweek 30,Sun,Away,L,1,2,Manchester Utd,8,4,2,0,1,0,1,1,0,0,0,1,0,0,Match Report,2021-04-04,19:30 (11:30),Premier League,Matchweek 30,Sun,Away,L,1,2,Manchester Utd,20,8,12,8,0,9,21,42.9,12,13,2,11,19,39,20,1,Match Report,2021-04-04,19:30 (11:30),Premier League,Matchweek 30,Sun,Away,L,1,2,Manchester Utd,43,594,88,238,251,109,15,594,12,8,66.7,4,33.3,253,1482,637,10,10,2,15,9,360,27,Match Report,2021-04-04,19:30 (11:30),Premier League,Matchweek 30,Sun,Away,L,1,2,Manchester Utd,2,0,0,7,13,2,18,19,8,0,0,0,55,7,18,28.0,Match Report
2021-04-12,20:15 (12:15),Premier League,Matchweek 31,Mon,Home,D,0,0,Everton,0,23,3,13.0,0.00,0.00,19.0,2,0,0,1.2,1.2,0.05,-1.2,-1.2,Match Report,2021-04-12,20:15 (12:15),Premier League,Matchweek 31,Mon,Home,D,0,0,Everton,1,0,1,100.0,1,0.2,+0.2,0,0,0,0,3,6,50.0,25,0,16.0,26.9,7,28.6,29.6,10,0,0.0,0,11.0,Match Report,2021-04-12,20:15 (12:15),Premier League,Matchweek 31,Mon,Home,D,0,0,Everton,428,537,79.7,7990,2683,175,206,85.0,196,225,87.1,52,89,58.4,0,0.7,0.8,15,37,10,0,44,Match Report,2021-04-12,20:15 (12:15),Premier League,Matchweek 31,Mon,Home,D,0,0,Everton,537,495,42,6,0,2,16,18,10,8,1,0,428,0,7,Match Report,2021-04-12,20:15 (12:15),Premier League,Matchweek 31,Mon,Home,D,0,0,Everton,41,30,4,1,3,2,1,0,0,0,0,0,0,0,Match Report,2021-04-12,20:15 (12:15),Premier League,Matchweek 31,Mon,Home,D,0,0,Everton,18,12,7,8,3,4,13,30.8,9,14,1,13,11,29,18,0,Match Report,2021-04-12,20:15 (12:15),Premier League,Matchweek 31,Mon,Home,D,0,0,Everton,55,650,53,198,283,174,34,650,7,6,85.7,1,14.3,339,1888,947,22,10,5,16,6,422,43,Match Report,2021-04-12,20:15 (12:15),Premier League,Matchweek 31,Mon,Home,D,0,0,Everton,1,0,0,12,7,0,16,11,12,0,0,0,60,11,15,42.3,Match Report
2021-04-20,20:15 (12:15),Premier League,Matchweek 32,Tue,Away,D,0,0,Chelsea,0,11,2,18.2,0.00,0.00,23.6,1,0,0,0.5,0.5,0.04,-0.5,-0.5,Match Report,2021-04-20,20:15 (12:15),Premier League,Matchweek 32,Tue,Away,D,0,0,Chelsea,4,0,4,100.0,1,0.4,+0.4,0,0,0,0,7,21,33.3,36,2,50.0,40.8,7,42.9,32.4,7,0,0.0,0,,Match Report,2021-04-20,20:15 (12:15),Premier League,Matchweek 32,Tue,Away,D,0,0,Chelsea,334,444,75.2,6063,1853,149,176,84.7,130,157,82.8,44,85,51.8,0,0.3,0.3,7,21,4,0,25,Match Report,2021-04-20,20:15 (12:15),Premier League,Matchweek 32,Tue,Away,D,0,0,Chelsea,444,400,44,10,0,5,9,23,3,2,1,0,334,0,7,Match Report,2021-04-20,20:15 (12:15),Premier League,Matchweek 32,Tue,Away,D,0,0,Chelsea,17,12,0,0,2,2,1,0,0,0,0,0,0,0,Match Report,2021-04-20,20:15 (12:15),Premier League,Matchweek 32,Tue,Away,D,0,0,Chelsea,25,12,11,12,2,12,27,44.4,15,11,1,10,15,40,6,1,Match Report,2021-04-20,20:15 (12:15),Premier League,Matchweek 32,Tue,Away,D,0,0,Chelsea,36,544,57,212,223,117,13,544,10,6,60.0,4,40.0,206,1172,671,15,7,3,18,4,331,25,Match Report,2021-04-20,20:15 (12:15),Premier League,Matchweek 32,Tue,Away,D,0,0,Chelsea,2,1,1,9,8,0,9,15,12,0,0,0,51,14,10,58.3,Match Report
2021-04-24,20:00 (12:00),Premier League,Matchweek 33,Sat,Away,L,0,1,Sheffield Utd,0,17,4,23.5,0.00,0.00,16.7,0,0,0,2.0,2.0,0.12,-2.0,-2.0,Match Report,2021-04-24,20:00 (12:00),Premier League,Matchweek 33,Sat,Away,L,0,1,Sheffield Utd,3,1,2,66.7,0,1.0,0.0,0,0,0,0,6,9,66.7,52,4,15.4,24.7,2,50.0,36.5,10,0,0.0,1,45.0,Match Report,2021-04-24,20:00 (12:00),Premier League,Matchweek 33,Sat,Away,L,0,1,Sheffield Utd,592,695,85.2,10460,2952,247,268,92.2,268,301,89.0,61,90,67.8,0,1.9,1.4,15,31,12,2,50,Match Report,2021-04-24,20:00 (12:00),Premier League,Matchweek 33,Sat,Away,L,0,1,Sheffield Utd,695,639,55,13,0,5,24,26,12,0,9,0,592,1,9,Match Report,2021-04-24,20:00 (12:00),Premier League,Matchweek 33,Sat,Away,L,0,1,Sheffield Utd,33,24,4,3,1,0,1,0,0,0,0,0,0,0,Match Report,2021-04-24,20:00 (12:00),Premier League,Matchweek 33,Sat,Away,L,0,1,Sheffield Utd,10,4,4,5,1,3,12,25.0,9,9,3,6,8,18,12,0,Match Report,2021-04-24,20:00 (12:00),Premier League,Matchweek 33,Sat,Away,L,0,1,Sheffield Utd,68,788,58,236,356,206,27,788,31,21,67.7,10,32.3,507,2968,1613,35,20,5,16,14,587,50,Match Report,2021-04-24,20:00 (12:00),Premier League,Matchweek 33,Sat,Away,L,0,1,Sheffield Utd,0,0,0,7,13,1,24,8,4,0,0,0,61,16,10,61.5,Match Report
2021-05-01,15:00 (07:00),Premier League,Matchweek 34,Sat,Home,W,2,0,Leeds United,2,16,4,25.0,0.06,0.25,18.4,0,1,1,2.3,1.5,0.09,-0.3,-0.5,Match Report,2021-05-01,15:00 (07:00),Premier League,Matchweek 34,Sat,Home,W,2,0,Leeds United,2,0,2,100.0,1,0.7,+0.7,0,0,0,0,10,26,38.5,33,0,54.5,42.8,8,100.0,67.8,22,1,4.5,1,16.7,Match Report,2021-05-01,15:00 (07:00),Premier League,Matchweek 34,Sat,Home,W,2,0,Leeds United,300,378,79.4,5695,2656,129,147,87.8,117,139,84.2,43,69,62.3,0,1.3,0.6,13,27,9,2,27,Match Report,2021-05-01,15:00 (07:00),Premier League,Matchweek 34,Sat,Home,W,2,0,Leeds United,378,345,33,6,1,2,11,16,2,0,2,0,300,0,5,Match Report,2021-05-01,15:00 (07:00),Premier League,Matchweek 34,Sat,Home,W,2,0,Leeds United,29,23,2,0,0,4,0,2,1,0,0,0,1,0,Match Report,2021-05-01,15:00 (07:00),Premier League,Matchweek 34,Sat,Home,W,2,0,Leeds United,11,6,5,5,1,7,21,33.3,14,14,4,10,11,22,27,0,Match Report,2021-05-01,15:00 (07:00),Premier League,Matchweek 34,Sat,Home,W,2,0,Leeds United,42,500,69,158,225,122,23,499,22,13,59.1,9,40.9,315,2031,969,19,19,4,17,8,297,26,Match Report,2021-05-01,15:00 (07:00),Premier League,Matchweek 34,Sat,Home,W,2,0,Leeds United,1,0,0,17,6,0,11,11,6,1,0,0,59,17,12,58.6,Match Report
2021-05-09,12:00 (04:00),Premier League,Matchweek 35,Sun,Away,L,1,2,Wolves,1,5,3,60.0,0.20,0.33,12.8,0,0,0,0.3,0.3,0.06,+0.7,+0.7,Match Report,2021-05-09,12:00 (04:00),Premier League,Matchweek 35,Sun,Away,L,1,2,Wolves,6,2,4,66.7,0,1.8,-0.2,0,0,0,0,6,14,42.9,33,3,30.3,32.1,8,50.0,42.4,21,0,0.0,1,10.5,Match Report,2021-05-09,12:00 (04:00),Premier League,Matchweek 35,Sun,Away,L,1,2,Wolves,327,403,81.1,5999,2096,147,160,91.9,118,137,86.1,46,71,64.8,1,0.3,0.5,5,17,11,0,29,Match Report,2021-05-09,12:00 (04:00),Premier League,Matchweek 35,Sun,Away,L,1,2,Wolves,403,358,43,12,0,8,10,15,5,2,3,0,327,2,9,Match Report,2021-05-09,12:00 (04:00),Premier League,Matchweek 35,Sun,Away,L,1,2,Wolves,10,6,3,0,1,0,0,2,1,1,0,0,0,0,Match Report,2021-05-09,12:00 (04:00),Premier League,Matchweek 35,Sun,Away,L,1,2,Wolves,15,10,7,7,1,8,20,40.0,12,17,7,10,12,27,28,1,Match Report,2021-05-09,12:00 (04:00),Premier League,Matchweek 35,Sun,Away,L,1,2,Wolves,39,525,96,209,182,139,18,525,16,10,62.5,6,37.5,298,1800,1024,14,16,3,19,8,324,26,Match Report,2021-05-09,12:00 (04:00),Premier League,Matchweek 35,Sun,Away,L,1,2,Wolves,2,2,0,7,11,2,10,12,10,0,0,0,38,18,5,78.3,Match Report
2021-05-15,20:00 (12:00),Premier League,Matchweek 36,Sat,Home,D,1,1,West Ham,1,10,2,20.0,0.10,0.50,23.8,0,0,0,0.8,0.8,0.08,+0.2,+0.2,Match Report,2021-05-15,20:00 (12:00),Premier League,Matchweek 36,Sat,Home,D,1,1,West Ham,2,1,1,50.0,0,0.4,-0.6,0,0,0,0,7,14,50.0,46,4,21.7,29.2,10,40.0,36.6,17,0,0.0,2,32.5,Match Report,2021-05-15,20:00 (12:00),Premier League,Matchweek 36,Sat,Home,D,1,1,West Ham,521,616,84.6,9172,2938,236,261,90.4,235,262,89.7,45,77,58.4,1,0.6,0.8,7,37,6,0,49,Match Report,2021-05-15,20:00 (12:00),Premier League,Matchweek 36,Sat,Home,D,1,1,West Ham,616,585,31,7,1,4,8,9,3,2,0,0,521,0,8,Match Report,2021-05-15,20:00 (12:00),Premier League,Matchweek 36,Sat,Home,D,1,1,West Ham,17,16,0,0,1,0,0,2,2,0,0,0,0,0,Match Report,2021-05-15,20:00 (12:00),Premier League,Matchweek 36,Sat,Home,D,1,1,West Ham,9,4,5,4,0,2,16,12.5,14,12,5,7,12,21,21,0,Match Report,2021-05-15,20:00 (12:00),Premier League,Matchweek 36,Sat,Home,D,1,1,West Ham,51,708,100,258,314,139,12,708,8,7,87.5,1,12.5,505,2423,1394,25,15,2,14,5,520,49,Match Report,2021-05-15,20:00 (12:00),Premier League,Matchweek 36,Sat,Home,D,1,1,West Ham,1,0,0,7,4,0,8,12,4,0,0,0,49,6,15,28.6,Match Report
2021-05-18,19:00 (11:00),Premier League,Matchweek 37,Tue,Home,W,3,2,Manchester City,3,19,6,31.6,0.16,0.50,19.7,1,0,0,1.1,1.1,0.06,+1.9,+1.9,Match Report,2021-05-18,19:00 (11:00),Premier League,Matchweek 37,Tue,Home,W,3,2,Manchester City,4,2,2,50.0,0,1.6,-0.4,0,0,0,0,3,8,37.5,36,2,16.7,25.6,2,100.0,66.5,6,0,0.0,1,16.5,Match Report,2021-05-18,19:00 (11:00),Premier League,Matchweek 37,Tue,Home,W,3,2,Manchester City,563,643,87.6,9626,2950,253,277,91.3,256,272,94.1,45,68,66.2,1,0.7,1.2,12,44,12,1,51,Match Report,2021-05-18,19:00 (11:00),Premier League,Matchweek 37,Tue,Home,W,3,2,Manchester City,643,602,38,11,1,2,14,17,5,0,2,1,563,3,4,Match Report,2021-05-18,19:00 (11:00),Premier League,Matchweek 37,Tue,Home,W,3,2,Manchester City,31,21,3,3,3,1,0,4,2,0,1,1,0,0,Match Report,2021-05-18,19:00 (11:00),Premier League,Matchweek 37,Tue,Home,W,3,2,Manchester City,18,9,5,10,3,5,15,33.3,10,8,2,6,7,25,10,1,Match Report,2021-05-18,19:00 (11:00),Premier League,Matchweek 37,Tue,Home,W,3,2,Manchester City,63,744,51,175,382,190,37,744,17,12,70.6,5,29.4,468,2448,1312,26,13,4,17,10,561,51,Match Report,2021-05-18,19:00 (11:00),Premier League,Matchweek 37,Tue,Home,W,3,2,Manchester City,3,0,0,13,11,3,14,7,9,0,0,0,53,12,12,50.0,Match Report
2021-05-23,16:00 (08:00),Premier League,Matchweek 38,Sun,Away,L,0,2,Arsenal,0,5,1,20.0,0.00,0.00,22.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Match Report,2021-05-23,16:00 (08:00),Premier League,Matchweek 38,Sun,Away,L,0,2,Arsenal,5,2,3,60.0,0,0.9,-1.1,0,0,0,0,7,11,63.6,50,9,16.0,26.7,6,50.0,39.0,16,2,12.5,1,9.0,Match Report,2021-05-23,16:00 (08:00),Premier League,Matchweek 38,Sun,Away,L,0,2,Arsenal,438,514,85.2,7590,2594,204,214,95.3,181,199,91.0,37,70,52.9,0,0.1,0.3,2,22,6,0,23,Match Report,2021-05-23,16:00 (08:00),Premier League,Matchweek 38,Sun,Away,L,0,2,Arsenal,514,484,29,12,0,5,10,5,3,1,2,0,438,1,8,Match Report,2021-05-23,16:00 (08:00),Premier League,Matchweek 38,Sun,Away,L,0,2,Arsenal,7,5,0,2,0,0,0,0,0,0,0,0,0,0,Match Report,2021-05-23,16:00 (08:00),Premier League,Matchweek 38,Sun,Away,L,0,2,Arsenal,17,12,10,4,3,10,16,62.5,6,15,4,11,13,30,19,0,Match Report,2021-05-23,16:00 (08:00),Premier League,Matchweek 38,Sun,Away,L,0,2,Arsenal,46,610,100,287,211,115,9,610,6,3,50.0,3,50.0,382,1951,981,9,11,1,17,11,437,23,Match Report,2021-05-23,16:00 (08:00),Premier League,Matchweek 38,Sun,Away,L,0,2,Arsenal,0,0,0,8,10,1,10,13,12,0,0,0,52,3,7,30.0,Match Report
,,,,,,--,,,,48,572,164,28.7,0.07,0.26,17.4,15,6,9,,,0.09,+48.0,+42.0,,,,,,,,--,,,,141,52,91,67.4,14,35.9,-8.1,7,6,0,1,193,522,37.0,1280,179,32.1,32.3,233,47.6,39.1,476,28,5.9,33,13.7,,,,,,,,--,,,,15772,19871,79.4,283213,95248,6694,7654,87.5,6893,7960,86.6,1689,3090,54.7,33,,,358,1132,358,80,1516,,,,,,,,--,,,,19871,18111,1708,404,17,164,811,769,219,71,107,2,15772,52,313,,,,,,,,--,,,,847,628,75,34,55,42,13,63,47,6,1,4,5,0,,,,,,,,--,,,,628,381,297,251,80,252,603,41.8,351,417,97,320,471,1053,604,8,,,,,,,,--,,,,,23756,2489,7928,10231,5828,885,23747,573,350,61.1,222,38.7,13491,73653,37608,685,468,131,549,306,15634,1495,,,,,,,,--,,,,53,6,2,488,403,72,811,471,381,7,7,3,2040,531,574,48.1,
