For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,For Brighton & Hove Albion_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,For Brighton & Hove Albion_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2019-03-30,15:00 (08:00),Premier League,Matchweek 32,Sat,Home,L,0,1,Southampton,0,14,1,7.1,0.00,0.00,20.2,0,0,0,0.7,0.7,0.05,-0.7,-0.7,Match Report,2019-03-30,15:00 (08:00),Premier League,Matchweek 32,Sat,Home,L,0,1,Southampton,2,1,1,50.0,0,0.8,-0.2,0,0,0,0,9,19,47.4,23,2,43.5,37.4,11,81.8,56.6,10,0,0.0,1,36.0,Match Report,2019-03-30,15:00 (08:00),Premier League,Matchweek 32,Sat,Home,L,0,1,Southampton,425,589,72.2,8189,2850,173,225,76.9,150,189,79.4,78,118,66.1,0,0.6,1.1,11,34,8,2,45,Match Report,2019-03-30,15:00 (08:00),Premier League,Matchweek 32,Sat,Home,L,0,1,Southampton,589,519,64,10,0,7,21,35,6,2,3,0,425,6,17,Match Report,2019-03-30,15:00 (08:00),Premier League,Matchweek 32,Sat,Home,L,0,1,Southampton,22,16,3,1,0,1,1,0,0,0,0,0,0,0,Match Report,2019-03-30,15:00 (08:00),Premier League,Matchweek 32,Sat,Home,L,0,1,Southampton,20,12,7,10,3,8,15,53.3,7,10,2,8,14,34,21,0,Match Report,2019-03-30,15:00 (08:00),Premier League,Matchweek 32,Sat,Home,L,0,1,Southampton,60,710,61,237,300,180,26,710,19,13,68.4,6,31.6,404,1791,862,18,19,4,19,3,423,45,Match Report,2019-03-30,15:00 (08:00),Premier League,Matchweek 32,Sat,Home,L,0,1,Southampton,1,0,0,8,10,6,21,14,12,0,0,0,55,36,21,63.2,Match Report
2019-04-03,19:45 (11:45),Premier League,Matchweek 27,Wed,Away,L,0,3,Chelsea,0,3,1,33.3,0.00,0.00,17.9,0,0,0,0.4,0.4,0.14,-0.4,-0.4,Match Report,2019-04-03,19:45 (11:45),Premier League,Matchweek 27,Wed,Away,L,0,3,Chelsea,4,3,1,25.0,0,2.5,-0.5,0,0,0,0,15,27,55.6,19,1,78.9,47.7,13,92.3,57.8,14,0,0.0,0,,Match Report,2019-04-03,19:45 (11:45),Premier League,Matchweek 27,Wed,Away,L,0,3,Chelsea,293,377,77.7,6156,2569,114,131,87.0,112,133,84.2,55,85,64.7,0,0.4,0.4,3,19,2,1,17,Match Report,2019-04-03,19:45 (11:45),Premier League,Matchweek 27,Wed,Away,L,0,3,Chelsea,377,337,38,5,1,8,9,15,1,0,1,0,293,2,5,Match Report,2019-04-03,19:45 (11:45),Premier League,Matchweek 27,Wed,Away,L,0,3,Chelsea,6,4,1,1,0,0,0,0,0,0,0,0,0,0,Match Report,2019-04-03,19:45 (11:45),Premier League,Matchweek 27,Wed,Away,L,0,3,Chelsea,17,14,12,5,0,5,15,33.3,10,13,5,8,15,32,26,1,Match Report,2019-04-03,19:45 (11:45),Premier League,Matchweek 27,Wed,Away,L,0,3,Chelsea,32,499,75,245,204,54,8,499,14,8,57.1,6,42.9,246,1188,505,12,7,3,17,13,292,17,Match Report,2019-04-03,19:45 (11:45),Premier League,Matchweek 27,Wed,Away,L,0,3,Chelsea,0,0,0,9,5,2,9,15,14,0,0,0,46,15,17,46.9,Match Report
2019-04-06,17:30 (09:30),FA Cup,Semi-finals,Sat,Away,L,0,1,Manchester City,0,5,2,40.0,0.00,0.00,,,0,0,,,,,,Match Report,2019-04-06,17:30 (09:30),FA Cup,Semi-finals,Sat,Away,L,0,1,Manchester City,4,1,3,75.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2019-04-06,17:30 (09:30),FA Cup,Semi-finals,Sat,Away,L,0,1,Manchester City,,,,,,,,,,,,,,,0,,,,,,,,Match Report,2019-04-06,17:30 (09:30),FA Cup,Semi-finals,Sat,Away,L,0,1,Manchester City,,,,,,,15,,,,,,,,,Match Report,2019-04-06,17:30 (09:30),FA Cup,Semi-finals,Sat,Away,L,0,1,Manchester City,,,,,,,,,,,,,,,Match Report,2019-04-06,17:30 (09:30),FA Cup,Semi-finals,Sat,Away,L,0,1,Manchester City,,7,,,,,,,,,,,15,0,,,Match Report,2019-04-06,17:30 (09:30),FA Cup,Semi-finals,Sat,Away,L,0,1,Manchester City,30,,,,,,,,,,,,,,,,,,,,,,,Match Report,2019-04-06,17:30 (09:30),FA Cup,Semi-finals,Sat,Away,L,0,1,Manchester City,2,0,0,9,13,1,15,15,7,0,0,0,,,,,Match Report
2019-04-13,15:00 (07:00),Premier League,Matchweek 34,Sat,Home,L,0,5,Bournemouth,0,8,1,12.5,0.00,0.00,23.7,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Match Report,2019-04-13,15:00 (07:00),Premier League,Matchweek 34,Sat,Home,L,0,5,Bournemouth,7,5,2,28.6,0,3.7,-1.3,0,0,0,0,6,16,37.5,20,4,55.0,39.2,5,100.0,61.8,5,0,0.0,0,9.0,Match Report,2019-04-13,15:00 (07:00),Premier League,Matchweek 34,Sat,Home,L,0,5,Bournemouth,393,516,76.2,6791,2320,195,217,89.9,139,177,78.5,49,92,53.3,0,0.2,0.6,5,38,8,1,47,Match Report,2019-04-13,15:00 (07:00),Premier League,Matchweek 34,Sat,Home,L,0,5,Bournemouth,516,473,42,5,0,3,19,22,4,0,4,0,393,1,15,Match Report,2019-04-13,15:00 (07:00),Premier League,Matchweek 34,Sat,Home,L,0,5,Bournemouth,14,12,1,0,0,0,1,0,0,0,0,0,0,0,Match Report,2019-04-13,15:00 (07:00),Premier League,Matchweek 34,Sat,Home,L,0,5,Bournemouth,19,13,5,10,4,9,17,52.9,8,12,3,9,9,28,7,1,Match Report,2019-04-13,15:00 (07:00),Premier League,Matchweek 34,Sat,Home,L,0,5,Bournemouth,51,615,52,131,338,156,13,615,15,5,33.3,10,66.7,345,2049,965,16,18,2,18,12,387,47,Match Report,2019-04-13,15:00 (07:00),Premier League,Matchweek 34,Sat,Home,L,0,5,Bournemouth,2,1,0,10,6,1,19,9,13,0,0,0,56,15,20,42.9,Match Report
2019-04-16,19:45 (11:45),Premier League,Matchweek 31,Tue,Home,L,0,2,Cardiff City,0,14,2,14.3,0.00,0.00,20.3,1,0,0,0.6,0.6,0.05,-0.6,-0.6,Match Report,2019-04-16,19:45 (11:45),Premier League,Matchweek 31,Tue,Home,L,0,2,Cardiff City,3,2,1,33.3,0,0.7,-1.3,0,0,0,0,3,7,42.9,20,6,20.0,27.2,5,60.0,49.0,3,0,0.0,0,,Match Report,2019-04-16,19:45 (11:45),Premier League,Matchweek 31,Tue,Home,L,0,2,Cardiff City,436,575,75.8,8191,3171,175,209,83.7,206,251,82.1,49,92,53.3,0,0.4,0.8,11,36,11,1,48,Match Report,2019-04-16,19:45 (11:45),Premier League,Matchweek 31,Tue,Home,L,0,2,Cardiff City,575,522,51,12,2,2,21,26,5,4,0,0,436,2,6,Match Report,2019-04-16,19:45 (11:45),Premier League,Matchweek 31,Tue,Home,L,0,2,Cardiff City,26,17,4,1,1,2,1,0,0,0,0,0,0,0,Match Report,2019-04-16,19:45 (11:45),Premier League,Matchweek 31,Tue,Home,L,0,2,Cardiff City,18,9,12,6,0,5,16,31.3,11,11,4,7,8,26,17,0,Match Report,2019-04-16,19:45 (11:45),Premier League,Matchweek 31,Tue,Home,L,0,2,Cardiff City,64,698,39,187,361,157,21,698,23,10,43.5,13,56.5,386,2125,1092,11,17,2,21,16,428,48,Match Report,2019-04-16,19:45 (11:45),Premier League,Matchweek 31,Tue,Home,L,0,2,Cardiff City,0,0,0,11,12,2,21,8,9,0,0,0,66,40,34,54.1,Match Report
2019-04-20,15:00 (07:00),Premier League,Matchweek 35,Sat,Away,D,0,0,Wolves,0,5,0,0.0,0.00,,24.5,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Match Report,2019-04-20,15:00 (07:00),Premier League,Matchweek 35,Sat,Away,D,0,0,Wolves,5,0,5,100.0,1,2.3,+2.3,0,0,0,0,10,30,33.3,21,1,76.2,52.3,15,93.3,59.1,33,0,0.0,0,5.5,Match Report,2019-04-20,15:00 (07:00),Premier League,Matchweek 35,Sat,Away,D,0,0,Wolves,228,325,70.2,4659,1806,101,114,88.6,82,101,81.2,42,88,47.7,0,0.2,0.1,4,18,1,1,17,Match Report,2019-04-20,15:00 (07:00),Premier League,Matchweek 35,Sat,Away,D,0,0,Wolves,325,289,35,0,1,2,8,18,1,0,1,0,228,1,9,Match Report,2019-04-20,15:00 (07:00),Premier League,Matchweek 35,Sat,Away,D,0,0,Wolves,7,5,1,1,0,0,0,0,0,0,0,0,0,0,Match Report,2019-04-20,15:00 (07:00),Premier League,Matchweek 35,Sat,Away,D,0,0,Wolves,24,17,13,8,3,9,18,50.0,9,10,4,6,9,33,40,1,Match Report,2019-04-20,15:00 (07:00),Premier League,Matchweek 35,Sat,Away,D,0,0,Wolves,32,451,90,195,188,72,2,451,12,5,41.7,7,58.3,210,1036,540,6,5,1,12,5,227,17,Match Report,2019-04-20,15:00 (07:00),Premier League,Matchweek 35,Sat,Away,D,0,0,Wolves,1,0,0,8,0,1,8,9,17,0,0,0,44,26,20,56.5,Match Report
2019-04-23,19:45 (11:45),Premier League,Matchweek 33,Tue,Away,L,0,1,Tottenham,0,6,1,16.7,0.00,0.00,19.2,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Match Report,2019-04-23,19:45 (11:45),Premier League,Matchweek 33,Tue,Away,L,0,1,Tottenham,5,1,4,80.0,0,0.4,-0.6,0,0,0,0,12,38,31.6,20,0,95.0,57.1,19,100.0,60.0,22,1,4.5,0,6.0,Match Report,2019-04-23,19:45 (11:45),Premier League,Matchweek 33,Tue,Away,L,0,1,Tottenham,118,224,52.7,2611,1466,47,74,63.5,39,58,67.2,26,73,35.6,0,0.3,0.1,6,12,2,1,10,Match Report,2019-04-23,19:45 (11:45),Premier League,Matchweek 33,Tue,Away,L,0,1,Tottenham,224,170,53,9,0,3,9,20,3,2,1,0,118,1,6,Match Report,2019-04-23,19:45 (11:45),Premier League,Matchweek 33,Tue,Away,L,0,1,Tottenham,11,5,3,2,0,1,0,0,0,0,0,0,0,0,Match Report,2019-04-23,19:45 (11:45),Premier League,Matchweek 33,Tue,Away,L,0,1,Tottenham,18,8,12,6,0,9,17,52.9,8,20,11,9,13,31,39,0,Match Report,2019-04-23,19:45 (11:45),Premier League,Matchweek 33,Tue,Away,L,0,1,Tottenham,23,355,101,196,107,56,7,355,9,5,55.6,4,44.4,116,786,376,7,8,3,12,11,117,9,Match Report,2019-04-23,19:45 (11:45),Premier League,Matchweek 33,Tue,Away,L,0,1,Tottenham,2,0,0,13,7,1,9,13,8,0,0,0,44,25,23,52.1,Match Report
2019-04-27,17:30 (09:30),Premier League,Matchweek 36,Sat,Home,D,1,1,Newcastle Utd,1,9,2,22.2,0.11,0.50,13.3,0,0,0,1.3,1.3,0.14,-0.3,-0.3,Match Report,2019-04-27,17:30 (09:30),Premier League,Matchweek 36,Sat,Home,D,1,1,Newcastle Utd,1,1,0,0.0,0,0.4,-0.6,0,0,0,0,4,12,33.3,18,6,50.0,38.2,5,60.0,45.2,9,0,0.0,2,16.5,Match Report,2019-04-27,17:30 (09:30),Premier League,Matchweek 36,Sat,Home,D,1,1,Newcastle Utd,410,526,77.9,7225,2531,200,217,92.2,147,177,83.1,50,94,53.2,1,1.2,1.3,7,36,10,5,44,Match Report,2019-04-27,17:30 (09:30),Premier League,Matchweek 36,Sat,Home,D,1,1,Newcastle Utd,526,476,47,9,0,4,32,24,7,3,3,0,410,3,15,Match Report,2019-04-27,17:30 (09:30),Premier League,Matchweek 36,Sat,Home,D,1,1,Newcastle Utd,18,12,3,2,0,1,0,2,2,0,0,0,0,0,Match Report,2019-04-27,17:30 (09:30),Premier League,Matchweek 36,Sat,Home,D,1,1,Newcastle Utd,11,5,9,2,0,4,13,30.8,9,8,5,3,6,17,23,0,Match Report,2019-04-27,17:30 (09:30),Premier League,Matchweek 36,Sat,Home,D,1,1,Newcastle Utd,50,621,52,149,313,167,16,621,20,8,40.0,12,60.0,372,2048,998,22,18,3,9,11,405,42,Match Report,2019-04-27,17:30 (09:30),Premier League,Matchweek 36,Sat,Home,D,1,1,Newcastle Utd,2,0,0,7,9,3,32,6,5,0,0,0,51,30,15,66.7,Match Report
2019-05-05,16:30 (08:30),Premier League,Matchweek 37,Sun,Away,D,1,1,Arsenal,1,10,4,40.0,0.00,0.00,16.2,1,1,1,1.9,1.1,0.13,-0.9,-1.1,Match Report,2019-05-05,16:30 (08:30),Premier League,Matchweek 37,Sun,Away,D,1,1,Arsenal,7,1,6,100.0,0,2.2,+1.2,1,1,0,0,10,21,47.6,18,4,66.7,45.0,9,100.0,59.9,27,1,3.7,0,7.0,Match Report,2019-05-05,16:30 (08:30),Premier League,Matchweek 37,Sun,Away,D,1,1,Arsenal,189,277,68.2,3667,1770,86,100,86.0,69,94,73.4,29,63,46.0,0,0.7,1.0,8,10,6,1,20,Match Report,2019-05-05,16:30 (08:30),Premier League,Matchweek 37,Sun,Away,D,1,1,Arsenal,277,232,41,9,0,5,16,18,3,3,0,0,189,4,5,Match Report,2019-05-05,16:30 (08:30),Premier League,Matchweek 37,Sun,Away,D,1,1,Arsenal,18,13,0,1,1,2,1,1,0,0,0,0,1,0,Match Report,2019-05-05,16:30 (08:30),Premier League,Matchweek 37,Sun,Away,D,1,1,Arsenal,22,14,14,6,2,8,23,34.8,15,15,8,7,10,32,41,0,Match Report,2019-05-05,16:30 (08:30),Premier League,Matchweek 37,Sun,Away,D,1,1,Arsenal,30,428,91,205,142,83,25,427,11,7,63.6,4,36.4,205,1161,631,18,11,7,15,7,186,19,Match Report,2019-05-05,16:30 (08:30),Premier League,Matchweek 37,Sun,Away,D,1,1,Arsenal,2,0,0,14,7,4,16,10,14,1,1,0,43,19,26,42.2,Match Report
2019-05-12,15:00 (07:00),Premier League,Matchweek 38,Sun,Home,L,1,4,Manchester City,1,6,2,33.3,0.17,0.50,19.0,1,0,0,0.5,0.5,0.08,+0.5,+0.5,Match Report,2019-05-12,15:00 (07:00),Premier League,Matchweek 38,Sun,Home,L,1,4,Manchester City,9,4,5,55.6,0,2.5,-1.5,0,0,0,0,9,16,56.3,16,5,56.3,47.4,7,100.0,62.7,12,1,8.3,0,2.3,Match Report,2019-05-12,15:00 (07:00),Premier League,Matchweek 38,Sun,Home,L,1,4,Manchester City,192,272,70.6,3663,1605,94,110,85.5,65,86,75.6,28,64,43.8,1,0.4,0.3,4,14,1,1,9,Match Report,2019-05-12,15:00 (07:00),Premier League,Matchweek 38,Sun,Home,L,1,4,Manchester City,272,233,38,8,1,3,5,16,2,1,1,0,192,1,2,Match Report,2019-05-12,15:00 (07:00),Premier League,Matchweek 38,Sun,Home,L,1,4,Manchester City,9,4,2,0,1,2,0,2,0,1,0,1,0,0,Match Report,2019-05-12,15:00 (07:00),Premier League,Matchweek 38,Sun,Home,L,1,4,Manchester City,16,8,12,3,1,7,17,41.2,10,11,8,3,5,21,42,1,Match Report,2019-05-12,15:00 (07:00),Premier League,Matchweek 38,Sun,Home,L,1,4,Manchester City,25,368,89,182,149,42,4,368,11,4,36.4,7,63.6,164,813,382,4,4,1,7,8,189,9,Match Report,2019-05-12,15:00 (07:00),Premier League,Matchweek 38,Sun,Home,L,1,4,Manchester City,0,0,0,12,8,1,5,5,8,0,0,0,41,14,10,58.3,Match Report
,,,,,,--,,,,45,481,139,28.9,0.08,0.29,17.9,12,5,6,,,0.09,+45.0,+40.0,,,,,,,,--,,,,205,67,138,72.2,8,55.9,-4.1,10,10,0,0,328,822,39.9,776,109,62.8,43.2,358,93.6,59.4,561,20,3.6,13,11.9,,,,,,,,--,,,,11491,15824,72.6,217603,86066,5120,6084,84.2,4413,5549,79.5,1639,3202,51.2,29,,,281,887,223,81,1150,,,,,,,,--,,,,15824,13912,1822,330,15,188,764,880,156,90,44,4,11491,90,342,,,,,,,,--,,,,647,427,87,40,35,45,13,55,29,9,1,7,8,1,,,,,,,,--,,,,679,447,363,238,78,264,582,45.4,318,415,170,245,520,1142,1001,17,,,,,,,,--,,,,,20254,2464,7030,9055,4366,581,20249,516,269,52.1,247,47.9,10122,54122,26537,475,374,98,590,336,11393,1138,,,,,,,,--,,,,72,4,1,534,354,109,764,520,447,5,10,0,1979,824,780,51.4,
