For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,For Mönchengladbach_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,For Mönchengladbach_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2021-03-12,20:30 (11:30),Bundesliga,Matchweek 25,Fri,Away,L,1,3,Augsburg,1,25,7,28.0,0.04,0.14,16.6,0,0,1,3.1,2.3,0.09,-2.1,-1.3,Match Report,2021-03-12,20:30 (11:30),Bundesliga,Matchweek 25,Fri,Away,L,1,3,Augsburg,3,3,0,0.0,0,1.2,-1.8,0,0,0,0,4,6,66.7,32,5,12.5,23.5,8,25.0,21.4,4,0,0.0,1,19.0,Match Report,2021-03-12,20:30 (11:30),Bundesliga,Matchweek 25,Fri,Away,L,1,3,Augsburg,575,701,82.0,10176,3666,258,300,86.0,267,300,89.0,47,75,62.7,1,1.7,1.3,21,54,13,3,65,Match Report,2021-03-12,20:30 (11:30),Bundesliga,Matchweek 25,Fri,Away,L,1,3,Augsburg,701,647,49,8,1,3,30,19,10,3,6,0,575,5,13,Match Report,2021-03-12,20:30 (11:30),Bundesliga,Matchweek 25,Fri,Away,L,1,3,Augsburg,45,34,3,1,4,2,1,2,1,0,0,1,0,0,Match Report,2021-03-12,20:30 (11:30),Bundesliga,Matchweek 25,Fri,Away,L,1,3,Augsburg,12,7,4,5,3,2,9,22.2,7,8,1,7,13,25,11,0,Match Report,2021-03-12,20:30 (11:30),Bundesliga,Matchweek 25,Fri,Away,L,1,3,Augsburg,64,812,48,199,420,197,39,811,14,9,64.3,5,35.7,533,2351,1323,33,19,8,14,6,572,65,Match Report,2021-03-12,20:30 (11:30),Bundesliga,Matchweek 25,Fri,Away,L,1,3,Augsburg,0,0,0,10,6,5,30,13,7,1,0,0,59,27,9,75.0,Match Report
2021-03-16,20:00 (13:00),Champions Lg,Round of 16,Tue,Neutral,L,0,2,eng Manchester City,0,6,3,50.0,0.00,0.00,19.7,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Match Report,2021-03-16,20:00 (13:00),Champions Lg,Round of 16,Tue,Neutral,L,0,2,eng Manchester City,6,2,4,66.7,0,2.2,+0.2,0,0,0,0,6,15,40.0,45,4,33.3,29.9,4,0.0,12.8,13,2,15.4,0,6.0,Match Report,2021-03-16,20:00 (13:00),Champions Lg,Round of 16,Tue,Neutral,L,0,2,eng Manchester City,358,431,83.1,5642,2001,183,197,92.9,142,161,88.2,22,44,50.0,0,0.3,0.2,5,14,6,0,22,Match Report,2021-03-16,20:00 (13:00),Champions Lg,Round of 16,Tue,Neutral,L,0,2,eng Manchester City,431,404,25,6,0,1,7,10,2,2,0,0,358,2,5,Match Report,2021-03-16,20:00 (13:00),Champions Lg,Round of 16,Tue,Neutral,L,0,2,eng Manchester City,12,12,0,0,0,0,0,0,0,0,0,0,0,0,Match Report,2021-03-16,20:00 (13:00),Champions Lg,Round of 16,Tue,Neutral,L,0,2,eng Manchester City,17,10,14,3,0,12,23,52.2,11,10,1,9,6,23,19,0,Match Report,2021-03-16,20:00 (13:00),Champions Lg,Round of 16,Tue,Neutral,L,0,2,eng Manchester City,33,525,89,278,188,63,8,525,14,9,64.3,5,35.7,257,1341,600,7,9,1,11,9,357,22,Match Report,2021-03-16,20:00 (13:00),Champions Lg,Round of 16,Tue,Neutral,L,0,2,eng Manchester City,1,0,0,8,4,2,7,6,10,0,0,0,43,4,9,30.8,Match Report
2021-03-20,18:30 (10:30),Bundesliga,Matchweek 26,Sat,Away,W,3,0,Schalke 04,2,21,7,33.3,0.10,0.29,16.0,0,0,0,2.4,2.4,0.12,-0.4,-0.4,Match Report,2021-03-20,18:30 (10:30),Bundesliga,Matchweek 26,Sat,Away,W,3,0,Schalke 04,1,0,1,100.0,1,0.1,+0.1,0,0,0,0,5,7,71.4,38,4,18.4,27.6,3,0.0,16.3,8,0,0.0,1,29.0,Match Report,2021-03-20,18:30 (10:30),Bundesliga,Matchweek 26,Sat,Away,W,3,0,Schalke 04,690,783,88.1,11213,3399,328,355,92.4,275,299,92.0,51,78,65.4,1,2.0,1.9,15,43,12,2,53,Match Report,2021-03-20,18:30 (10:30),Bundesliga,Matchweek 26,Sat,Away,W,3,0,Schalke 04,783,725,56,15,0,5,18,30,7,3,2,0,690,2,9,Match Report,2021-03-20,18:30 (10:30),Bundesliga,Matchweek 26,Sat,Away,W,3,0,Schalke 04,37,30,1,4,2,0,0,3,1,1,0,1,0,0,Match Report,2021-03-20,18:30 (10:30),Bundesliga,Matchweek 26,Sat,Away,W,3,0,Schalke 04,10,4,2,4,4,4,13,30.8,9,8,1,7,3,13,11,0,Match Report,2021-03-20,18:30 (10:30),Bundesliga,Matchweek 26,Sat,Away,W,3,0,Schalke 04,70,869,51,185,525,166,34,869,15,12,80.0,3,20.0,594,2809,1442,27,18,12,18,11,687,53,Match Report,2021-03-20,18:30 (10:30),Bundesliga,Matchweek 26,Sat,Away,W,3,0,Schalke 04,2,0,0,8,8,2,18,3,4,0,0,0,50,9,10,47.4,Match Report
2021-04-03,20:30 (11:30),Bundesliga,Matchweek 27,Sat,Home,W,2,1,Freiburg,2,19,6,31.6,0.11,0.33,20.0,2,0,0,1.5,1.5,0.08,+0.5,+0.5,Match Report,2021-04-03,20:30 (11:30),Bundesliga,Matchweek 27,Sat,Home,W,2,1,Freiburg,4,1,3,75.0,0,1.9,+0.9,0,0,0,0,4,11,36.4,32,3,25.0,30.2,6,50.0,39.8,16,1,6.3,0,3.0,Match Report,2021-04-03,20:30 (11:30),Bundesliga,Matchweek 27,Sat,Home,W,2,1,Freiburg,407,527,77.2,5714,2283,202,230,87.8,135,166,81.3,21,51,41.2,2,1.2,0.7,12,23,6,2,29,Match Report,2021-04-03,20:30 (11:30),Bundesliga,Matchweek 27,Sat,Home,W,2,1,Freiburg,527,477,47,16,0,2,11,23,0,0,0,0,407,3,4,Match Report,2021-04-03,20:30 (11:30),Bundesliga,Matchweek 27,Sat,Home,W,2,1,Freiburg,30,24,2,2,1,1,0,4,3,0,1,0,0,0,Match Report,2021-04-03,20:30 (11:30),Bundesliga,Matchweek 27,Sat,Home,W,2,1,Freiburg,14,9,6,8,0,6,14,42.9,8,19,3,16,18,32,11,0,Match Report,2021-04-03,20:30 (11:30),Bundesliga,Matchweek 27,Sat,Home,W,2,1,Freiburg,48,661,57,222,305,138,25,661,16,7,43.8,9,56.3,291,1525,897,24,13,8,19,8,403,29,Match Report,2021-04-03,20:30 (11:30),Bundesliga,Matchweek 27,Sat,Home,W,2,1,Freiburg,1,0,0,11,12,3,11,18,9,0,0,0,64,15,22,40.5,Match Report
2021-04-10,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Away,D,2,2,Hertha BSC,2,6,3,50.0,0.17,0.33,21.3,0,1,1,1.3,0.5,0.08,+0.7,+0.5,Match Report,2021-04-10,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Away,D,2,2,Hertha BSC,7,2,5,66.7,0,1.4,-0.6,0,0,0,0,7,18,38.9,19,3,42.1,40.7,12,83.3,55.3,28,0,0.0,0,5.3,Match Report,2021-04-10,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Away,D,2,2,Hertha BSC,288,376,76.6,5158,2250,130,155,83.9,130,144,90.3,24,64,37.5,1,0.2,0.7,5,15,7,2,19,Match Report,2021-04-10,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Away,D,2,2,Hertha BSC,376,339,35,11,0,1,9,6,3,1,2,0,288,2,7,Match Report,2021-04-10,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Away,D,2,2,Hertha BSC,14,10,1,1,1,1,0,4,3,0,0,0,1,0,Match Report,2021-04-10,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Away,D,2,2,Hertha BSC,11,8,7,4,0,6,14,42.9,8,15,5,10,17,28,29,0,Match Report,2021-04-10,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Away,D,2,2,Hertha BSC,38,496,89,232,200,73,11,495,13,8,61.5,5,38.5,229,1454,759,16,6,0,21,3,287,19,Match Report,2021-04-10,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Away,D,2,2,Hertha BSC,1,1,0,17,11,2,9,17,8,1,0,0,47,7,11,38.9,Match Report
2021-04-17,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,W,4,0,Eint Frankfurt,4,21,4,19.0,0.19,1.00,16.3,0,0,0,2.3,2.3,0.11,+1.7,+1.7,Match Report,2021-04-17,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,W,4,0,Eint Frankfurt,4,0,4,100.0,1,0.7,+0.7,0,0,0,0,7,27,25.9,29,3,51.7,43.1,14,85.7,64.9,20,0,0.0,0,15.0,Match Report,2021-04-17,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,W,4,0,Eint Frankfurt,253,366,69.1,4862,2374,109,130,83.8,93,121,76.9,43,90,47.8,4,2.2,1.2,20,23,8,3,28,Match Report,2021-04-17,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,W,4,0,Eint Frankfurt,366,316,48,12,0,1,22,14,7,4,3,0,253,2,7,Match Report,2021-04-17,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,W,4,0,Eint Frankfurt,36,28,3,1,3,0,1,7,4,1,0,2,0,0,Match Report,2021-04-17,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,W,4,0,Eint Frankfurt,13,6,6,4,3,6,12,50.0,6,11,3,8,9,22,16,0,Match Report,2021-04-17,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,W,4,0,Eint Frankfurt,37,473,74,173,179,126,38,473,17,10,58.8,7,41.2,267,1523,724,17,12,7,13,10,252,28,Match Report,2021-04-17,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,W,4,0,Eint Frankfurt,2,0,0,11,8,2,22,9,6,0,0,0,58,18,11,62.1,Match Report
2021-04-21,20:30 (11:30),Bundesliga,Matchweek 30,Wed,Away,L,2,3,Hoffenheim,2,6,2,33.3,0.33,1.00,15.5,0,0,0,0.9,0.9,0.16,+1.1,+1.1,Match Report,2021-04-21,20:30 (11:30),Bundesliga,Matchweek 30,Wed,Away,L,2,3,Hoffenheim,6,3,3,50.0,0,1.6,-1.4,0,0,0,0,8,22,36.4,29,4,37.9,32.7,15,73.3,54.3,19,0,0.0,0,7.5,Match Report,2021-04-21,20:30 (11:30),Bundesliga,Matchweek 30,Wed,Away,L,2,3,Hoffenheim,344,460,74.8,6140,2384,166,199,83.4,128,160,80.0,41,73,56.2,1,0.9,1.3,4,16,5,0,32,Match Report,2021-04-21,20:30 (11:30),Bundesliga,Matchweek 30,Wed,Away,L,2,3,Hoffenheim,460,409,48,10,0,2,12,15,4,1,3,0,344,3,14,Match Report,2021-04-21,20:30 (11:30),Bundesliga,Matchweek 30,Wed,Away,L,2,3,Hoffenheim,9,8,1,0,0,0,0,3,3,0,0,0,0,0,Match Report,2021-04-21,20:30 (11:30),Bundesliga,Matchweek 30,Wed,Away,L,2,3,Hoffenheim,18,9,12,5,1,11,15,73.3,4,17,2,15,12,30,15,0,Match Report,2021-04-21,20:30 (11:30),Bundesliga,Matchweek 30,Wed,Away,L,2,3,Hoffenheim,45,571,79,221,240,116,20,571,12,7,58.3,5,41.7,220,1270,830,15,21,5,22,6,341,32,Match Report,2021-04-21,20:30 (11:30),Bundesliga,Matchweek 30,Wed,Away,L,2,3,Hoffenheim,0,0,0,5,9,3,12,12,9,0,0,0,54,20,11,64.5,Match Report
2021-04-25,18:00 (09:00),Bundesliga,Matchweek 31,Sun,Home,W,5,0,Arminia,5,19,11,57.9,0.21,0.36,16.6,0,1,1,3.5,2.7,0.15,+1.5,+1.3,Match Report,2021-04-25,18:00 (09:00),Bundesliga,Matchweek 31,Sun,Home,W,5,0,Arminia,4,0,4,100.0,1,1.1,+1.1,0,0,0,0,3,7,42.9,35,6,20.0,23.8,2,0.0,16.0,6,1,16.7,0,10.5,Match Report,2021-04-25,18:00 (09:00),Bundesliga,Matchweek 31,Sun,Home,W,5,0,Arminia,573,671,85.4,9432,2932,258,281,91.8,261,300,87.0,35,60,58.3,4,2.7,0.9,17,36,10,1,52,Match Report,2021-04-25,18:00 (09:00),Bundesliga,Matchweek 31,Sun,Home,W,5,0,Arminia,671,640,30,7,1,2,14,16,4,2,2,0,573,1,9,Match Report,2021-04-25,18:00 (09:00),Bundesliga,Matchweek 31,Sun,Home,W,5,0,Arminia,37,33,0,3,1,0,0,9,9,0,0,0,0,0,Match Report,2021-04-25,18:00 (09:00),Bundesliga,Matchweek 31,Sun,Home,W,5,0,Arminia,7,4,3,3,1,1,7,14.3,6,10,2,8,4,11,8,0,Match Report,2021-04-25,18:00 (09:00),Bundesliga,Matchweek 31,Sun,Home,W,5,0,Arminia,62,776,51,255,380,149,32,775,30,17,56.7,13,43.3,395,2354,1341,24,16,10,14,4,569,52,Match Report,2021-04-25,18:00 (09:00),Bundesliga,Matchweek 31,Sun,Home,W,5,0,Arminia,1,0,0,11,7,1,14,4,4,0,0,0,57,16,11,59.3,Match Report
2021-05-08,18:30 (09:30),Bundesliga,Matchweek 32,Sat,Away,L,0,6,Bayern Munich,0,14,3,21.4,0.00,0.00,20.1,1,0,0,1.1,1.1,0.08,-1.1,-1.1,Match Report,2021-05-08,18:30 (09:30),Bundesliga,Matchweek 32,Sat,Away,L,0,6,Bayern Munich,7,6,1,28.6,0,3.5,-2.5,1,1,0,0,4,7,57.1,30,6,16.7,27.8,11,18.2,23.5,12,0,0.0,3,24.0,Match Report,2021-05-08,18:30 (09:30),Bundesliga,Matchweek 32,Sat,Away,L,0,6,Bayern Munich,411,499,82.4,6798,2597,202,226,89.4,164,190,86.3,33,53,62.3,0,0.9,0.9,10,24,9,0,36,Match Report,2021-05-08,18:30 (09:30),Bundesliga,Matchweek 32,Sat,Away,L,0,6,Bayern Munich,499,457,42,5,2,5,15,16,3,0,3,0,411,0,7,Match Report,2021-05-08,18:30 (09:30),Bundesliga,Matchweek 32,Sat,Away,L,0,6,Bayern Munich,24,19,2,1,0,1,1,0,0,0,0,0,0,0,Match Report,2021-05-08,18:30 (09:30),Bundesliga,Matchweek 32,Sat,Away,L,0,6,Bayern Munich,21,12,12,5,4,10,26,38.5,16,9,6,3,10,31,15,0,Match Report,2021-05-08,18:30 (09:30),Bundesliga,Matchweek 32,Sat,Away,L,0,6,Bayern Munich,43,601,81,225,255,131,23,601,20,9,45.0,11,55.0,329,1999,1134,23,15,6,10,8,409,36,Match Report,2021-05-08,18:30 (09:30),Bundesliga,Matchweek 32,Sat,Away,L,0,6,Bayern Munich,2,0,0,9,3,0,15,10,12,0,1,0,52,4,7,36.4,Match Report
2021-05-15,15:30 (06:30),Bundesliga,Matchweek 33,Sat,Home,L,1,2,Stuttgart,1,9,4,44.4,0.11,0.25,19.0,0,0,0,0.5,0.5,0.05,+0.5,+0.5,Match Report,2021-05-15,15:30 (06:30),Bundesliga,Matchweek 33,Sat,Home,L,1,2,Stuttgart,6,2,4,66.7,0,1.2,-0.8,0,0,0,0,2,12,16.7,43,4,25.6,30.4,4,25.0,24.5,8,0,0.0,1,24.5,Match Report,2021-05-15,15:30 (06:30),Bundesliga,Matchweek 33,Sat,Home,L,1,2,Stuttgart,466,581,80.2,7349,2697,232,259,89.6,183,211,86.7,28,60,46.7,1,0.5,0.9,8,18,9,0,36,Match Report,2021-05-15,15:30 (06:30),Bundesliga,Matchweek 33,Sat,Home,L,1,2,Stuttgart,581,529,50,16,0,0,13,25,2,1,1,0,466,2,12,Match Report,2021-05-15,15:30 (06:30),Bundesliga,Matchweek 33,Sat,Home,L,1,2,Stuttgart,16,10,2,0,0,2,2,1,1,0,0,0,0,0,Match Report,2021-05-15,15:30 (06:30),Bundesliga,Matchweek 33,Sat,Home,L,1,2,Stuttgart,22,12,12,10,0,7,18,38.9,11,10,1,9,10,32,9,0,Match Report,2021-05-15,15:30 (06:30),Bundesliga,Matchweek 33,Sat,Home,L,1,2,Stuttgart,50,689,59,214,323,160,28,689,29,21,72.4,8,27.6,357,2062,1086,20,17,6,15,10,463,36,Match Report,2021-05-15,15:30 (06:30),Bundesliga,Matchweek 33,Sat,Home,L,1,2,Stuttgart,2,0,0,14,14,2,13,10,12,0,0,0,58,8,11,42.1,Match Report
2021-05-22,15:30 (06:30),Bundesliga,Matchweek 34,Sat,Away,W,4,2,Werder Bremen,4,16,8,50.0,0.25,0.50,16.5,0,0,0,1.8,1.8,0.12,+2.2,+2.2,Match Report,2021-05-22,15:30 (06:30),Bundesliga,Matchweek 34,Sat,Away,W,4,2,Werder Bremen,8,2,6,75.0,0,2.3,+0.3,0,0,0,0,5,8,62.5,23,5,26.1,26.5,7,28.6,27.6,12,1,8.3,1,12.7,Match Report,2021-05-22,15:30 (06:30),Bundesliga,Matchweek 34,Sat,Away,W,4,2,Werder Bremen,515,601,85.7,8440,3039,238,266,89.5,205,223,91.9,40,63,63.5,4,1.8,1.0,15,22,8,0,42,Match Report,2021-05-22,15:30 (06:30),Bundesliga,Matchweek 34,Sat,Away,W,4,2,Werder Bremen,601,542,55,21,1,6,13,19,5,2,2,0,515,4,5,Match Report,2021-05-22,15:30 (06:30),Bundesliga,Matchweek 34,Sat,Away,W,4,2,Werder Bremen,29,20,4,2,2,1,0,8,6,1,0,0,1,0,Match Report,2021-05-22,15:30 (06:30),Bundesliga,Matchweek 34,Sat,Away,W,4,2,Werder Bremen,13,5,6,6,1,7,11,63.6,4,8,3,5,14,27,12,0,Match Report,2021-05-22,15:30 (06:30),Bundesliga,Matchweek 34,Sat,Away,W,4,2,Werder Bremen,54,702,56,209,387,115,24,702,20,12,60.0,8,40.0,335,2123,1066,19,14,6,11,16,512,42,Match Report,2021-05-22,15:30 (06:30),Bundesliga,Matchweek 34,Sat,Away,W,4,2,Werder Bremen,2,0,0,12,19,4,13,14,5,0,0,0,57,15,12,55.6,Match Report
,,,,,,--,,,,93,603,229,38.0,0.13,0.35,17.3,17,13,14,,,0.11,+93.0,+80.0,,,,,,,,--,,,,192,71,121,66.0,11,59.1,-10.0,6,6,0,0,178,459,38.8,1410,162,25.7,29.5,308,31.2,31.8,575,14,2.4,39,15.7,,,,,,,,--,,,,18466,22915,80.6,313137,112406,8671,9784,88.6,7560,8819,85.7,1641,2896,56.7,64,,,389,1126,300,50,1585,,,,,,,,--,,,,22915,20842,1977,550,39,140,743,812,196,76,103,0,18466,96,401,,,,,,,,--,,,,914,653,87,44,63,55,12,137,88,11,3,17,17,1,,,,,,,,--,,,,644,421,302,267,75,284,695,40.9,411,543,150,393,571,1170,760,8,,,,,,,,--,,,,,27493,2914,9382,13181,5176,866,27480,642,387,60.3,255,39.7,15123,75625,40011,723,498,200,612,352,18358,1575,,,,,,,,--,,,,78,2,0,542,526,105,743,571,421,11,6,0,2307,596,555,51.8,
