For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,For Atlético Madrid_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,For Atlético Madrid_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2018-02-22,19:00 (10:00),Europa Lg,Round of 32,Thu,Home,W,1,0,dk FC Copenhagen,1,12,4,33.3,0.08,0.25,16.8,1,0,0,1.2,1.2,0.11,-0.2,-0.2,Match Report,2018-02-22,19:00 (10:00),Europa Lg,Round of 32,Thu,Home,W,1,0,dk FC Copenhagen,4,0,4,100.0,1,0.4,+0.4,0,0,0,0,6,10,60.0,18,3,38.9,35.1,3,100.0,53.0,6,0,0.0,0,16.0,Match Report,2018-02-22,19:00 (10:00),Europa Lg,Round of 32,Thu,Home,W,1,0,dk FC Copenhagen,591,681,86.8,9708,3297,306,334,91.6,201,228,88.2,60,75,80.0,1,0.8,1.1,9,50,16,1,78,Match Report,2018-02-22,19:00 (10:00),Europa Lg,Round of 32,Thu,Home,W,1,0,dk FC Copenhagen,681,641,36,7,3,5,15,18,7,0,6,0,591,4,11,Match Report,2018-02-22,19:00 (10:00),Europa Lg,Round of 32,Thu,Home,W,1,0,dk FC Copenhagen,21,15,2,1,1,2,0,2,2,0,0,0,0,0,Match Report,2018-02-22,19:00 (10:00),Europa Lg,Round of 32,Thu,Home,W,1,0,dk FC Copenhagen,25,19,17,6,2,9,32,28.1,23,10,2,8,15,40,9,0,Match Report,2018-02-22,19:00 (10:00),Europa Lg,Round of 32,Thu,Home,W,1,0,dk FC Copenhagen,55,771,45,154,365,257,46,771,21,17,81.0,4,19.0,479,2495,1550,39,17,14,13,6,586,76,Match Report,2018-02-22,19:00 (10:00),Europa Lg,Round of 32,Thu,Home,W,1,0,dk FC Copenhagen,0,0,0,7,8,4,15,15,19,0,0,0,48,7,11,38.9,Match Report
2018-02-25,20:45 (11:45),La Liga,Matchweek 25,Sun,Away,W,5,2,Sevilla,5,12,7,58.3,0.33,0.57,20.0,0,1,1,2.6,1.9,0.15,+2.4,+2.1,Match Report,2018-02-25,20:45 (11:45),La Liga,Matchweek 25,Sun,Away,W,5,2,Sevilla,5,2,3,60.0,0,1.7,-0.3,0,0,0,0,5,14,35.7,13,2,53.8,37.5,11,63.6,52.0,14,0,0.0,1,25.0,Match Report,2018-02-25,20:45 (11:45),La Liga,Matchweek 25,Sun,Away,W,5,2,Sevilla,375,467,80.3,6110,2721,199,224,88.8,110,123,89.4,43,72,59.7,2,1.4,1.6,9,23,9,0,42,Match Report,2018-02-25,20:45 (11:45),La Liga,Matchweek 25,Sun,Away,W,5,2,Sevilla,467,421,44,11,1,2,12,15,4,1,3,0,375,2,16,Match Report,2018-02-25,20:45 (11:45),La Liga,Matchweek 25,Sun,Away,W,5,2,Sevilla,22,13,1,4,1,1,2,8,3,0,3,0,1,1,Match Report,2018-02-25,20:45 (11:45),La Liga,Matchweek 25,Sun,Away,W,5,2,Sevilla,32,17,16,14,2,15,28,53.6,13,20,2,18,12,44,23,0,Match Report,2018-02-25,20:45 (11:45),La Liga,Matchweek 25,Sun,Away,W,5,2,Sevilla,41,599,53,186,272,147,28,598,16,10,62.5,6,37.5,380,1764,919,22,12,8,14,11,371,41,Match Report,2018-02-25,20:45 (11:45),La Liga,Matchweek 25,Sun,Away,W,5,2,Sevilla,3,0,0,24,8,2,12,12,17,1,0,0,50,11,14,44.0,Match Report
2018-02-28,21:30 (12:30),La Liga,Matchweek 26,Wed,Home,W,4,0,Leganés,4,15,8,53.3,0.27,0.50,19.5,3,0,0,2.3,2.3,0.16,+1.7,+1.7,Match Report,2018-02-28,21:30 (12:30),La Liga,Matchweek 26,Wed,Home,W,4,0,Leganés,2,0,2,100.0,1,0.5,+0.5,0,0,0,0,4,5,80.0,11,3,36.4,30.4,4,25.0,33.0,10,1,10.0,2,18.0,Match Report,2018-02-28,21:30 (12:30),La Liga,Matchweek 26,Wed,Home,W,4,0,Leganés,652,742,87.9,11135,3491,325,358,90.8,238,257,92.6,69,88,78.4,3,2.1,1.7,10,50,17,4,68,Match Report,2018-02-28,21:30 (12:30),La Liga,Matchweek 26,Wed,Home,W,4,0,Leganés,742,702,37,7,4,13,13,20,5,0,1,0,652,3,12,Match Report,2018-02-28,21:30 (12:30),La Liga,Matchweek 26,Wed,Home,W,4,0,Leganés,27,24,0,0,0,3,0,8,7,0,0,0,1,0,Match Report,2018-02-28,21:30 (12:30),La Liga,Matchweek 26,Wed,Home,W,4,0,Leganés,25,14,8,13,4,7,24,29.2,17,8,1,7,13,38,15,0,Match Report,2018-02-28,21:30 (12:30),La Liga,Matchweek 26,Wed,Home,W,4,0,Leganés,65,866,33,175,471,226,24,866,20,13,65.0,7,35.0,550,2344,1279,20,19,5,18,10,652,68,Match Report,2018-02-28,21:30 (12:30),La Liga,Matchweek 26,Wed,Home,W,4,0,Leganés,1,0,0,10,10,3,13,13,14,0,0,0,69,11,5,68.8,Match Report
2018-03-04,16:15 (07:15),La Liga,Matchweek 27,Sun,Away,L,0,1,Barcelona,0,6,1,16.7,0.00,0.00,22.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Match Report,2018-03-04,16:15 (07:15),La Liga,Matchweek 27,Sun,Away,L,0,1,Barcelona,5,1,4,80.0,0,0.8,-0.2,0,0,0,0,4,11,36.4,19,3,42.1,35.9,3,100.0,59.0,12,1,8.3,0,6.5,Match Report,2018-03-04,16:15 (07:15),La Liga,Matchweek 27,Sun,Away,L,0,1,Barcelona,362,463,78.2,6208,2172,186,212,87.7,117,140,83.6,44,76,57.9,0,0.2,0.4,5,34,3,0,31,Match Report,2018-03-04,16:15 (07:15),La Liga,Matchweek 27,Sun,Away,L,0,1,Barcelona,463,419,38,18,1,4,10,14,1,0,1,0,362,6,7,Match Report,2018-03-04,16:15 (07:15),La Liga,Matchweek 27,Sun,Away,L,0,1,Barcelona,10,7,1,1,1,0,0,0,0,0,0,0,0,0,Match Report,2018-03-04,16:15 (07:15),La Liga,Matchweek 27,Sun,Away,L,0,1,Barcelona,40,24,22,17,1,17,38,44.7,21,21,8,13,21,61,16,0,Match Report,2018-03-04,16:15 (07:15),La Liga,Matchweek 27,Sun,Away,L,0,1,Barcelona,42,597,60,192,268,141,10,597,14,7,50.0,7,50.0,324,1598,839,20,11,2,17,11,359,31,Match Report,2018-03-04,16:15 (07:15),La Liga,Matchweek 27,Sun,Away,L,0,1,Barcelona,2,0,0,20,15,6,10,21,24,0,0,0,64,8,16,33.3,Match Report
2018-03-08,19:00 (10:00),Europa Lg,Round of 16,Thu,Home,W,3,0,ru Loko Moscow,3,12,5,41.7,0.25,0.60,22.0,1,0,0,1.3,1.3,0.13,+1.7,+1.7,Match Report,2018-03-08,19:00 (10:00),Europa Lg,Round of 16,Thu,Home,W,3,0,ru Loko Moscow,1,0,1,100.0,1,0.1,+0.1,0,0,0,0,0,4,0.0,10,4,0.0,21.0,4,100.0,58.0,8,0,0.0,0,,Match Report,2018-03-08,19:00 (10:00),Europa Lg,Round of 16,Thu,Home,W,3,0,ru Loko Moscow,633,742,85.3,9298,3097,345,371,93.0,200,220,90.9,40,75,53.3,2,0.7,1.1,8,58,15,1,70,Match Report,2018-03-08,19:00 (10:00),Europa Lg,Round of 16,Thu,Home,W,3,0,ru Loko Moscow,742,684,54,14,0,5,17,27,8,3,2,0,633,4,13,Match Report,2018-03-08,19:00 (10:00),Europa Lg,Round of 16,Thu,Home,W,3,0,ru Loko Moscow,21,15,0,2,1,1,2,5,2,0,1,1,0,1,Match Report,2018-03-08,19:00 (10:00),Europa Lg,Round of 16,Thu,Home,W,3,0,ru Loko Moscow,20,12,8,8,4,8,29,27.6,21,12,2,10,12,32,11,0,Match Report,2018-03-08,19:00 (10:00),Europa Lg,Round of 16,Thu,Home,W,3,0,ru Loko Moscow,65,844,35,136,450,269,35,844,29,20,69.0,9,31.0,577,2772,1426,30,27,9,17,21,632,70,Match Report,2018-03-08,19:00 (10:00),Europa Lg,Round of 16,Thu,Home,W,3,0,ru Loko Moscow,2,0,0,15,13,4,17,12,12,0,0,0,74,14,7,66.7,Match Report
2018-03-11,16:15 (08:15),La Liga,Matchweek 28,Sun,Home,W,3,0,Celta Vigo,3,7,3,42.9,0.43,1.00,9.5,0,0,0,1.2,1.2,0.18,+1.8,+1.8,Match Report,2018-03-11,16:15 (08:15),La Liga,Matchweek 28,Sun,Home,W,3,0,Celta Vigo,2,0,2,100.0,1,0.1,+0.1,0,0,0,0,4,10,40.0,9,1,77.8,48.1,11,90.9,69.0,17,0,0.0,0,12.0,Match Report,2018-03-11,16:15 (08:15),La Liga,Matchweek 28,Sun,Home,W,3,0,Celta Vigo,335,446,75.1,5486,1988,170,199,85.4,110,126,87.3,38,82,46.3,2,1.0,0.9,6,24,8,1,38,Match Report,2018-03-11,16:15 (08:15),La Liga,Matchweek 28,Sun,Home,W,3,0,Celta Vigo,446,395,48,10,2,5,21,20,6,1,3,0,335,3,9,Match Report,2018-03-11,16:15 (08:15),La Liga,Matchweek 28,Sun,Home,W,3,0,Celta Vigo,13,7,3,1,2,0,0,5,2,0,1,2,0,0,Match Report,2018-03-11,16:15 (08:15),La Liga,Matchweek 28,Sun,Home,W,3,0,Celta Vigo,19,11,5,13,1,5,19,26.3,14,8,3,5,12,31,14,1,Match Report,2018-03-11,16:15 (08:15),La Liga,Matchweek 28,Sun,Home,W,3,0,Celta Vigo,46,530,47,138,232,164,27,530,9,6,66.7,3,33.3,284,1436,749,18,13,8,16,13,333,37,Match Report,2018-03-11,16:15 (08:15),La Liga,Matchweek 28,Sun,Home,W,3,0,Celta Vigo,1,0,0,14,9,3,21,12,11,0,0,0,55,13,6,68.4,Match Report
2018-03-15,19:00 (09:00),Europa Lg,Round of 16,Thu,Away,W,5,1,ru Loko Moscow,5,11,8,72.7,0.36,0.50,23.4,0,1,1,1.7,0.9,0.09,+3.3,+3.1,Match Report,2018-03-15,19:00 (09:00),Europa Lg,Round of 16,Thu,Away,W,5,1,ru Loko Moscow,3,1,2,66.7,0,0.5,-0.5,0,0,0,0,2,4,50.0,10,5,20.0,33.0,3,66.7,50.7,13,0,0.0,0,,Match Report,2018-03-15,19:00 (09:00),Europa Lg,Round of 16,Thu,Away,W,5,1,ru Loko Moscow,573,682,84.0,9660,3111,290,323,89.8,222,251,88.4,46,80,57.5,4,0.9,0.8,9,45,7,1,47,Match Report,2018-03-15,19:00 (09:00),Europa Lg,Round of 16,Thu,Away,W,5,1,ru Loko Moscow,682,638,41,11,4,2,13,21,4,2,2,0,573,3,7,Match Report,2018-03-15,19:00 (09:00),Europa Lg,Round of 16,Thu,Away,W,5,1,ru Loko Moscow,20,14,0,4,1,1,0,10,6,0,3,0,1,0,Match Report,2018-03-15,19:00 (09:00),Europa Lg,Round of 16,Thu,Away,W,5,1,ru Loko Moscow,24,18,15,9,0,11,24,45.8,13,12,5,7,17,41,28,0,Match Report,2018-03-15,19:00 (09:00),Europa Lg,Round of 16,Thu,Away,W,5,1,ru Loko Moscow,57,800,59,232,419,155,14,799,20,15,75.0,5,25.0,544,2487,1372,22,20,5,14,7,568,46,Match Report,2018-03-15,19:00 (09:00),Europa Lg,Round of 16,Thu,Away,W,5,1,ru Loko Moscow,0,0,0,10,10,3,13,17,18,1,0,0,67,9,15,37.5,Match Report
2018-03-18,18:30 (10:30),La Liga,Matchweek 29,Sun,Away,L,1,2,Villarreal,1,7,1,14.3,0.00,0.00,23.1,0,1,1,1.1,0.4,0.05,-0.1,-0.4,Match Report,2018-03-18,18:30 (10:30),La Liga,Matchweek 29,Sun,Away,L,1,2,Villarreal,5,2,3,60.0,0,1.7,-0.3,0,0,0,0,4,14,28.6,8,1,62.5,47.9,11,81.8,54.3,20,1,5.0,0,10.0,Match Report,2018-03-18,18:30 (10:30),La Liga,Matchweek 29,Sun,Away,L,1,2,Villarreal,318,418,76.1,5122,2066,170,194,87.6,97,120,80.8,30,67,44.8,0,0.2,0.7,3,18,7,0,25,Match Report,2018-03-18,18:30 (10:30),La Liga,Matchweek 29,Sun,Away,L,1,2,Villarreal,418,369,44,12,2,1,8,14,4,1,2,0,318,5,9,Match Report,2018-03-18,18:30 (10:30),La Liga,Matchweek 29,Sun,Away,L,1,2,Villarreal,15,11,1,0,2,1,0,2,1,0,0,0,1,0,Match Report,2018-03-18,18:30 (10:30),La Liga,Matchweek 29,Sun,Away,L,1,2,Villarreal,24,11,12,9,3,12,24,50.0,12,10,3,7,10,34,29,0,Match Report,2018-03-18,18:30 (10:30),La Liga,Matchweek 29,Sun,Away,L,1,2,Villarreal,38,533,60,205,224,107,16,532,18,12,66.7,6,33.3,286,1340,681,11,12,0,10,11,317,25,Match Report,2018-03-18,18:30 (10:30),La Liga,Matchweek 29,Sun,Away,L,1,2,Villarreal,3,1,0,16,12,5,8,10,11,1,0,0,57,12,14,46.2,Match Report
2018-04-01,20:45 (11:45),La Liga,Matchweek 30,Sun,Home,W,1,0,La Coruña,1,14,2,14.3,0.00,0.00,20.7,0,1,1,1.7,0.9,0.06,-0.7,-0.9,Match Report,2018-04-01,20:45 (11:45),La Liga,Matchweek 30,Sun,Home,W,1,0,La Coruña,2,0,2,100.0,1,0.2,+0.2,0,0,0,0,4,10,40.0,14,2,50.0,40.4,5,60.0,48.2,19,0,0.0,0,11.0,Match Report,2018-04-01,20:45 (11:45),La Liga,Matchweek 30,Sun,Home,W,1,0,La Coruña,463,553,83.7,7374,2770,245,271,90.4,145,162,89.5,48,80,60.0,0,0.8,1.0,11,33,7,1,38,Match Report,2018-04-01,20:45 (11:45),La Liga,Matchweek 30,Sun,Home,W,1,0,La Coruña,553,493,60,14,3,4,20,31,9,3,6,0,463,0,11,Match Report,2018-04-01,20:45 (11:45),La Liga,Matchweek 30,Sun,Home,W,1,0,La Coruña,24,19,3,0,0,2,0,2,0,0,0,0,2,0,Match Report,2018-04-01,20:45 (11:45),La Liga,Matchweek 30,Sun,Home,W,1,0,La Coruña,14,10,9,5,0,9,23,39.1,14,8,2,6,10,24,29,1,Match Report,2018-04-01,20:45 (11:45),La Liga,Matchweek 30,Sun,Home,W,1,0,La Coruña,53,667,54,183,311,181,26,666,31,22,71.0,9,29.0,391,2021,945,20,22,10,20,12,460,38,Match Report,2018-04-01,20:45 (11:45),La Liga,Matchweek 30,Sun,Home,W,1,0,La Coruña,2,0,0,14,15,0,20,10,10,1,0,0,53,14,12,53.8,Match Report
2018-04-05,21:05 (12:05),Europa Lg,Quarter-finals,Thu,Home,W,2,0,pt Sporting CP,2,13,6,46.2,0.15,0.33,18.2,0,0,0,1.5,1.5,0.12,+0.5,+0.5,Match Report,2018-04-05,21:05 (12:05),Europa Lg,Quarter-finals,Thu,Home,W,2,0,pt Sporting CP,2,0,2,100.0,1,0.8,+0.8,0,0,0,0,6,18,33.3,19,2,52.6,41.8,8,100.0,65.9,15,2,13.3,1,11.0,Match Report,2018-04-05,21:05 (12:05),Europa Lg,Quarter-finals,Thu,Home,W,2,0,pt Sporting CP,339,448,75.7,6342,2497,159,183,86.9,128,152,84.2,45,91,49.5,1,1.2,1.3,10,23,7,0,27,Match Report,2018-04-05,21:05 (12:05),Europa Lg,Quarter-finals,Thu,Home,W,2,0,pt Sporting CP,448,399,44,11,8,4,12,16,8,2,6,0,339,5,8,Match Report,2018-04-05,21:05 (12:05),Europa Lg,Quarter-finals,Thu,Home,W,2,0,pt Sporting CP,21,16,2,2,1,0,0,3,3,0,0,0,0,0,Match Report,2018-04-05,21:05 (12:05),Europa Lg,Quarter-finals,Thu,Home,W,2,0,pt Sporting CP,23,19,9,12,2,13,46,28.3,33,9,2,7,16,39,22,0,Match Report,2018-04-05,21:05 (12:05),Europa Lg,Quarter-finals,Thu,Home,W,2,0,pt Sporting CP,43,561,46,173,267,126,22,561,16,10,62.5,5,31.3,305,1682,900,14,14,6,9,6,338,26,Match Report,2018-04-05,21:05 (12:05),Europa Lg,Quarter-finals,Thu,Home,W,2,0,pt Sporting CP,3,0,0,15,10,5,12,16,19,0,0,0,57,18,18,50.0,Match Report
2018-04-08,16:15 (07:15),La Liga,Matchweek 31,Sun,Away,D,1,1,Real Madrid,1,9,5,55.6,0.11,0.20,16.4,0,0,0,1.1,1.1,0.12,-0.1,-0.1,Match Report,2018-04-08,16:15 (07:15),La Liga,Matchweek 31,Sun,Away,D,1,1,Real Madrid,8,1,7,87.5,0,2.0,+1.0,0,0,0,0,6,18,33.3,15,4,73.3,49.4,9,77.8,52.1,30,3,10.0,0,7.4,Match Report,2018-04-08,16:15 (07:15),La Liga,Matchweek 31,Sun,Away,D,1,1,Real Madrid,271,353,76.8,4282,1903,147,161,91.3,87,107,81.3,20,53,37.7,1,0.9,0.7,5,20,5,0,23,Match Report,2018-04-08,16:15 (07:15),La Liga,Matchweek 31,Sun,Away,D,1,1,Real Madrid,353,317,33,12,3,1,5,8,2,0,2,0,271,3,8,Match Report,2018-04-08,16:15 (07:15),La Liga,Matchweek 31,Sun,Away,D,1,1,Real Madrid,16,13,1,2,0,0,0,2,2,0,0,0,0,0,Match Report,2018-04-08,16:15 (07:15),La Liga,Matchweek 31,Sun,Away,D,1,1,Real Madrid,17,11,12,2,3,5,21,23.8,16,13,9,4,12,29,30,0,Match Report,2018-04-08,16:15 (07:15),La Liga,Matchweek 31,Sun,Away,D,1,1,Real Madrid,31,478,83,199,174,112,14,478,15,12,80.0,3,20.0,220,1347,696,10,5,2,13,8,268,22,Match Report,2018-04-08,16:15 (07:15),La Liga,Matchweek 31,Sun,Away,D,1,1,Real Madrid,3,0,0,17,11,3,5,12,11,0,0,0,56,3,21,12.5,Match Report
2018-04-12,20:05 (12:05),Europa Lg,Quarter-finals,Thu,Away,L,0,1,pt Sporting CP,0,9,2,22.2,0.00,0.00,19.3,1,0,0,1.3,1.3,0.15,-1.3,-1.3,Match Report,2018-04-12,20:05 (12:05),Europa Lg,Quarter-finals,Thu,Away,L,0,1,pt Sporting CP,7,1,6,85.7,0,1.6,+0.6,0,0,0,0,5,20,25.0,15,7,40.0,36.7,15,93.3,61.3,29,0,0.0,1,14.6,Match Report,2018-04-12,20:05 (12:05),Europa Lg,Quarter-finals,Thu,Away,L,0,1,pt Sporting CP,315,428,73.6,4696,2298,200,233,85.8,77,102,75.5,26,62,41.9,0,1.2,1.0,6,21,5,1,34,Match Report,2018-04-12,20:05 (12:05),Europa Lg,Quarter-finals,Thu,Away,L,0,1,pt Sporting CP,428,362,60,16,9,2,4,25,2,0,2,0,315,6,6,Match Report,2018-04-12,20:05 (12:05),Europa Lg,Quarter-finals,Thu,Away,L,0,1,pt Sporting CP,17,10,2,1,2,2,0,0,0,0,0,0,0,0,Match Report,2018-04-12,20:05 (12:05),Europa Lg,Quarter-finals,Thu,Away,L,0,1,pt Sporting CP,28,21,19,6,3,12,30,40.0,18,12,2,10,13,41,39,0,Match Report,2018-04-12,20:05 (12:05),Europa Lg,Quarter-finals,Thu,Away,L,0,1,pt Sporting CP,45,551,76,208,270,80,13,551,14,9,64.3,5,35.7,205,1183,597,13,7,4,9,17,310,32,Match Report,2018-04-12,20:05 (12:05),Europa Lg,Quarter-finals,Thu,Away,L,0,1,pt Sporting CP,2,0,0,11,15,6,4,13,21,0,0,0,51,16,26,38.1,Match Report
2018-04-15,16:15 (07:15),La Liga,Matchweek 32,Sun,Home,W,3,0,Levante,3,13,5,38.5,0.23,0.60,16.6,1,0,0,0.9,0.9,0.07,+2.1,+2.1,Match Report,2018-04-15,16:15 (07:15),La Liga,Matchweek 32,Sun,Home,W,3,0,Levante,3,0,3,100.0,1,0.9,+0.9,0,0,0,0,8,20,40.0,26,7,53.8,40.5,6,100.0,65.7,15,1,6.7,0,12.0,Match Report,2018-04-15,16:15 (07:15),La Liga,Matchweek 32,Sun,Home,W,3,0,Levante,512,610,83.9,8199,3036,271,301,90.0,161,182,88.5,51,80,63.8,3,0.8,1.0,12,26,10,0,43,Match Report,2018-04-15,16:15 (07:15),La Liga,Matchweek 32,Sun,Home,W,3,0,Levante,610,554,53,11,1,5,12,27,8,2,2,0,512,3,10,Match Report,2018-04-15,16:15 (07:15),La Liga,Matchweek 32,Sun,Home,W,3,0,Levante,24,16,1,4,0,2,1,6,4,0,2,0,0,0,Match Report,2018-04-15,16:15 (07:15),La Liga,Matchweek 32,Sun,Home,W,3,0,Levante,25,18,13,8,4,12,29,41.4,17,22,6,16,14,39,19,0,Match Report,2018-04-15,16:15 (07:15),La Liga,Matchweek 32,Sun,Home,W,3,0,Levante,57,730,68,230,337,177,30,730,22,14,63.6,8,36.4,418,2311,1272,32,23,11,17,11,511,43,Match Report,2018-04-15,16:15 (07:15),La Liga,Matchweek 32,Sun,Home,W,3,0,Levante,2,0,0,9,12,3,12,14,18,0,0,0,59,10,8,55.6,Match Report
2018-04-19,19:30 (10:30),La Liga,Matchweek 33,Thu,Away,L,0,3,Real Sociedad,0,9,2,22.2,0.00,0.00,16.3,0,0,0,0.6,0.6,0.07,-0.6,-0.6,Match Report,2018-04-19,19:30 (10:30),La Liga,Matchweek 33,Thu,Away,L,0,3,Real Sociedad,4,3,1,25.0,0,2.3,-0.7,0,0,0,0,4,12,33.3,8,4,50.0,41.9,10,80.0,54.9,11,1,9.1,0,3.0,Match Report,2018-04-19,19:30 (10:30),La Liga,Matchweek 33,Thu,Away,L,0,3,Real Sociedad,320,421,76.0,5348,2027,173,199,86.9,97,128,75.8,36,61,59.0,0,0.5,0.8,7,33,4,1,40,Match Report,2018-04-19,19:30 (10:30),La Liga,Matchweek 33,Thu,Away,L,0,3,Real Sociedad,421,361,56,13,0,8,15,23,6,1,4,0,320,4,10,Match Report,2018-04-19,19:30 (10:30),La Liga,Matchweek 33,Thu,Away,L,0,3,Real Sociedad,16,8,4,0,0,3,1,0,0,0,0,0,0,0,Match Report,2018-04-19,19:30 (10:30),La Liga,Matchweek 33,Thu,Away,L,0,3,Real Sociedad,26,18,18,6,2,13,28,46.4,15,6,1,5,13,39,12,0,Match Report,2018-04-19,19:30 (10:30),La Liga,Matchweek 33,Thu,Away,L,0,3,Real Sociedad,43,516,50,140,244,138,17,516,17,9,52.9,8,47.1,291,1228,601,13,10,2,15,6,318,39,Match Report,2018-04-19,19:30 (10:30),La Liga,Matchweek 33,Thu,Away,L,0,3,Real Sociedad,0,0,0,13,12,4,15,13,18,0,0,0,47,15,17,46.9,Match Report
