For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,For Atlético Madrid_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,For Atlético Madrid_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2021-03-17,20:00 (13:00),Champions Lg,Round of 16,Wed,Away,L,0,2,eng Chelsea,0,10,4,40.0,0.00,0.00,15.4,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Match Report,2021-03-17,20:00 (13:00),Champions Lg,Round of 16,Wed,Away,L,0,2,eng Chelsea,5,2,3,60.0,0,1.9,-0.1,0,0,0,0,2,13,15.4,12,4,50.0,39.1,13,53.8,40.2,16,0,0.0,0,5.0,Match Report,2021-03-17,20:00 (13:00),Champions Lg,Round of 16,Wed,Away,L,0,2,eng Chelsea,383,500,76.6,6796,2727,169,194,87.1,156,192,81.3,45,74,60.8,0,0.3,0.4,6,28,7,1,44,Match Report,2021-03-17,20:00 (13:00),Champions Lg,Round of 16,Wed,Away,L,0,2,eng Chelsea,500,437,61,12,0,0,12,28,5,2,2,0,383,2,13,Match Report,2021-03-17,20:00 (13:00),Champions Lg,Round of 16,Wed,Away,L,0,2,eng Chelsea,18,14,2,0,1,1,0,0,0,0,0,0,0,0,Match Report,2021-03-17,20:00 (13:00),Champions Lg,Round of 16,Wed,Away,L,0,2,eng Chelsea,17,9,10,4,3,14,36,38.9,22,14,4,10,16,33,22,0,Match Report,2021-03-17,20:00 (13:00),Champions Lg,Round of 16,Wed,Away,L,0,2,eng Chelsea,45,619,73,215,294,116,20,619,13,7,53.8,6,46.2,233,1143,564,4,7,2,15,2,379,43,Match Report,2021-03-17,20:00 (13:00),Champions Lg,Round of 16,Wed,Away,L,0,2,eng Chelsea,4,1,0,11,10,2,12,16,9,0,0,0,58,18,15,54.5,Match Report
2021-03-21,18:30 (10:30),La Liga,Matchweek 28,Sun,Home,W,1,0,Alavés,1,8,4,50.0,0.13,0.25,21.6,0,0,0,0.5,0.5,0.07,+0.5,+0.5,Match Report,2021-03-21,18:30 (10:30),La Liga,Matchweek 28,Sun,Home,W,1,0,Alavés,3,0,2,100.0,1,1.3,+1.3,1,0,1,0,5,15,33.3,19,2,47.4,36.9,9,66.7,47.4,9,0,0.0,2,20.5,Match Report,2021-03-21,18:30 (10:30),La Liga,Matchweek 28,Sun,Home,W,1,0,Alavés,464,586,79.2,7677,2500,231,256,90.2,163,196,83.2,44,83,53.0,1,0.5,0.6,5,34,13,2,52,Match Report,2021-03-21,18:30 (10:30),La Liga,Matchweek 28,Sun,Home,W,1,0,Alavés,586,534,47,13,1,4,21,19,5,2,2,0,464,5,12,Match Report,2021-03-21,18:30 (10:30),La Liga,Matchweek 28,Sun,Home,W,1,0,Alavés,11,9,1,1,0,0,0,2,2,0,0,0,0,0,Match Report,2021-03-21,18:30 (10:30),La Liga,Matchweek 28,Sun,Home,W,1,0,Alavés,17,9,7,7,3,6,14,42.9,8,12,4,8,9,26,17,0,Match Report,2021-03-21,18:30 (10:30),La Liga,Matchweek 28,Sun,Home,W,1,0,Alavés,62,688,49,141,364,189,30,688,24,20,83.3,4,16.7,425,2131,1121,21,16,4,17,16,462,52,Match Report,2021-03-21,18:30 (10:30),La Liga,Matchweek 28,Sun,Home,W,1,0,Alavés,3,0,0,17,11,5,21,9,9,0,1,0,60,13,15,46.4,Match Report
2021-04-04,21:00 (12:00),La Liga,Matchweek 29,Sun,Away,L,0,1,Sevilla,0,9,4,44.4,0.00,0.00,20.5,0,0,0,0.8,0.8,0.08,-0.8,-0.8,Match Report,2021-04-04,21:00 (12:00),La Liga,Matchweek 29,Sun,Away,L,0,1,Sevilla,5,1,3,80.0,0,1.4,+0.4,1,0,1,0,7,17,41.2,20,5,45.0,41.0,12,66.7,48.3,15,0,0.0,0,20.0,Match Report,2021-04-04,21:00 (12:00),La Liga,Matchweek 29,Sun,Away,L,0,1,Sevilla,371,490,75.7,5909,2277,186,212,87.7,113,144,78.5,41,73,56.2,0,0.5,0.6,4,20,5,1,30,Match Report,2021-04-04,21:00 (12:00),La Liga,Matchweek 29,Sun,Away,L,0,1,Sevilla,490,438,49,15,1,3,21,18,2,1,1,0,371,3,14,Match Report,2021-04-04,21:00 (12:00),La Liga,Matchweek 29,Sun,Away,L,0,1,Sevilla,18,13,2,1,1,1,0,0,0,0,0,0,0,0,Match Report,2021-04-04,21:00 (12:00),La Liga,Matchweek 29,Sun,Away,L,0,1,Sevilla,13,10,11,1,1,7,14,50.0,7,17,5,12,10,23,19,2,Match Report,2021-04-04,21:00 (12:00),La Liga,Matchweek 29,Sun,Away,L,0,1,Sevilla,43,587,61,188,271,130,12,587,11,8,72.7,3,27.3,307,1400,712,12,15,2,8,9,369,30,Match Report,2021-04-04,21:00 (12:00),La Liga,Matchweek 29,Sun,Away,L,0,1,Sevilla,4,0,0,11,11,3,21,10,10,0,1,0,51,17,14,54.8,Match Report
2021-04-11,21:00 (12:00),La Liga,Matchweek 30,Sun,Away,D,1,1,Betis,1,10,4,40.0,0.10,0.25,16.6,0,0,0,1.3,1.3,0.13,-0.3,-0.3,Match Report,2021-04-11,21:00 (12:00),La Liga,Matchweek 30,Sun,Away,D,1,1,Betis,4,1,3,75.0,0,1.3,+0.3,0,0,0,0,4,11,36.4,18,3,50.0,36.4,5,40.0,39.4,14,0,0.0,0,,Match Report,2021-04-11,21:00 (12:00),La Liga,Matchweek 30,Sun,Away,D,1,1,Betis,405,506,80.0,6279,2228,210,228,92.1,133,165,80.6,35,68,51.5,1,1.2,0.9,8,16,11,1,36,Match Report,2021-04-11,21:00 (12:00),La Liga,Matchweek 30,Sun,Away,D,1,1,Betis,506,452,51,12,4,3,15,27,5,2,3,0,405,3,9,Match Report,2021-04-11,21:00 (12:00),La Liga,Matchweek 30,Sun,Away,D,1,1,Betis,17,14,0,0,1,1,1,2,2,0,0,0,0,0,Match Report,2021-04-11,21:00 (12:00),La Liga,Matchweek 30,Sun,Away,D,1,1,Betis,20,9,10,6,4,9,22,40.9,13,5,3,2,12,32,12,0,Match Report,2021-04-11,21:00 (12:00),La Liga,Matchweek 30,Sun,Away,D,1,1,Betis,47,606,53,186,294,130,22,606,8,3,37.5,5,62.5,313,1380,658,9,10,4,14,15,401,36,Match Report,2021-04-11,21:00 (12:00),La Liga,Matchweek 30,Sun,Away,D,1,1,Betis,0,0,0,13,12,3,15,12,9,0,0,0,43,15,20,42.9,Match Report
2021-04-18,16:15 (07:15),La Liga,Matchweek 33,Sun,Home,W,5,0,Eibar,5,10,7,70.0,0.50,0.71,12.8,0,0,0,1.9,1.9,0.19,+3.1,+3.1,Match Report,2021-04-18,16:15 (07:15),La Liga,Matchweek 33,Sun,Home,W,5,0,Eibar,0,0,0,,1,0.0,0.0,0,0,0,0,6,11,54.5,27,5,37.0,36.0,4,25.0,17.8,8,0,0.0,0,,Match Report,2021-04-18,16:15 (07:15),La Liga,Matchweek 33,Sun,Home,W,5,0,Eibar,613,714,85.9,11044,3559,302,331,91.2,229,259,88.4,76,106,71.7,5,1.9,1.4,9,44,9,1,47,Match Report,2021-04-18,16:15 (07:15),La Liga,Matchweek 33,Sun,Home,W,5,0,Eibar,714,668,44,9,1,7,14,22,8,1,6,0,613,2,5,Match Report,2021-04-18,16:15 (07:15),La Liga,Matchweek 33,Sun,Home,W,5,0,Eibar,17,11,2,2,2,0,0,9,6,0,2,1,0,0,Match Report,2021-04-18,16:15 (07:15),La Liga,Matchweek 33,Sun,Home,W,5,0,Eibar,14,8,5,8,1,6,10,60.0,4,8,0,8,10,24,11,0,Match Report,2021-04-18,16:15 (07:15),La Liga,Matchweek 33,Sun,Home,W,5,0,Eibar,61,804,67,357,329,122,28,804,19,12,63.2,7,36.8,415,2134,1007,14,9,5,15,3,607,47,Match Report,2021-04-18,16:15 (07:15),La Liga,Matchweek 33,Sun,Home,W,5,0,Eibar,0,0,0,10,9,2,14,10,8,0,0,0,44,11,14,44.0,Match Report
2021-04-22,19:00 (10:00),La Liga,Matchweek 31,Thu,Home,W,2,0,Huesca,2,17,12,70.6,0.12,0.17,15.8,0,0,0,2.2,2.2,0.13,-0.2,-0.2,Match Report,2021-04-22,19:00 (10:00),La Liga,Matchweek 31,Thu,Home,W,2,0,Huesca,2,0,2,100.0,1,1.5,+1.5,0,0,0,0,3,5,60.0,10,2,20.0,31.2,5,60.0,47.6,10,1,10.0,0,10.5,Match Report,2021-04-22,19:00 (10:00),La Liga,Matchweek 31,Thu,Home,W,2,0,Huesca,551,630,87.5,9203,3122,282,299,94.3,193,214,90.2,58,85,68.2,2,2.0,1.4,15,47,8,0,42,Match Report,2021-04-22,19:00 (10:00),La Liga,Matchweek 31,Thu,Home,W,2,0,Huesca,630,587,43,11,0,3,17,18,8,0,6,0,551,0,7,Match Report,2021-04-22,19:00 (10:00),La Liga,Matchweek 31,Thu,Home,W,2,0,Huesca,31,22,2,4,3,0,0,4,2,0,2,0,0,0,Match Report,2021-04-22,19:00 (10:00),La Liga,Matchweek 31,Thu,Home,W,2,0,Huesca,11,6,5,4,2,10,24,41.7,14,9,0,9,7,18,12,0,Match Report,2021-04-22,19:00 (10:00),La Liga,Matchweek 31,Thu,Home,W,2,0,Huesca,53,713,38,179,372,166,31,713,19,14,73.7,5,26.3,481,1799,1039,24,14,7,13,3,549,42,Match Report,2021-04-22,19:00 (10:00),La Liga,Matchweek 31,Thu,Home,W,2,0,Huesca,2,0,0,9,10,0,17,7,6,0,0,0,45,10,9,52.6,Match Report
2021-04-25,21:00 (12:00),La Liga,Matchweek 32,Sun,Away,L,1,2,Athletic Club,1,14,3,21.4,0.07,0.33,20.8,0,0,0,0.8,0.8,0.06,+0.2,+0.2,Match Report,2021-04-25,21:00 (12:00),La Liga,Matchweek 32,Sun,Away,L,1,2,Athletic Club,3,2,1,33.3,0,1.3,-0.7,0,0,0,0,3,14,21.4,19,2,52.6,35.8,6,66.7,47.2,10,0,0.0,1,14.0,Match Report,2021-04-25,21:00 (12:00),La Liga,Matchweek 32,Sun,Away,L,1,2,Athletic Club,489,593,82.5,7878,2401,247,269,91.8,147,172,85.5,56,97,57.7,1,0.8,1.3,11,25,16,2,52,Match Report,2021-04-25,21:00 (12:00),La Liga,Matchweek 32,Sun,Away,L,1,2,Athletic Club,593,531,60,20,0,4,33,21,11,3,7,0,489,2,8,Match Report,2021-04-25,21:00 (12:00),La Liga,Matchweek 32,Sun,Away,L,1,2,Athletic Club,21,14,4,2,1,0,0,2,1,1,0,0,0,0,Match Report,2021-04-25,21:00 (12:00),La Liga,Matchweek 32,Sun,Away,L,1,2,Athletic Club,12,5,4,7,1,4,11,36.4,7,10,3,7,16,28,12,0,Match Report,2021-04-25,21:00 (12:00),La Liga,Matchweek 32,Sun,Away,L,1,2,Athletic Club,62,694,41,177,327,196,37,694,8,7,87.5,1,12.5,425,1941,996,17,14,6,13,4,487,52,Match Report,2021-04-25,21:00 (12:00),La Liga,Matchweek 32,Sun,Away,L,1,2,Athletic Club,2,0,0,7,18,2,33,16,5,0,0,0,47,14,13,51.9,Match Report
2021-05-01,16:15 (07:15),La Liga,Matchweek 34,Sat,Away,W,1,0,Elche,1,11,4,36.4,0.09,0.25,17.1,0,0,0,0.9,0.9,0.08,+0.1,+0.1,Match Report,2021-05-01,16:15 (07:15),La Liga,Matchweek 34,Sat,Away,W,1,0,Elche,1,0,1,100.0,1,0.5,+0.5,1,0,0,1,4,16,25.0,15,1,73.3,51.0,6,83.3,61.5,11,1,9.1,0,9.0,Match Report,2021-05-01,16:15 (07:15),La Liga,Matchweek 34,Sat,Away,W,1,0,Elche,361,447,80.8,6372,2193,166,190,87.4,138,155,89.0,43,68,63.2,1,0.9,0.7,10,24,9,0,42,Match Report,2021-05-01,16:15 (07:15),La Liga,Matchweek 34,Sat,Away,W,1,0,Elche,447,395,48,19,1,4,5,20,2,1,0,0,361,4,9,Match Report,2021-05-01,16:15 (07:15),La Liga,Matchweek 34,Sat,Away,W,1,0,Elche,20,16,2,2,0,0,0,2,2,0,0,0,0,0,Match Report,2021-05-01,16:15 (07:15),La Liga,Matchweek 34,Sat,Away,W,1,0,Elche,21,13,9,9,3,11,13,84.6,2,13,1,12,6,27,11,0,Match Report,2021-05-01,16:15 (07:15),La Liga,Matchweek 34,Sat,Away,W,1,0,Elche,50,550,38,175,241,141,27,550,23,12,52.2,11,47.8,359,1959,1118,26,17,8,18,10,358,41,Match Report,2021-05-01,16:15 (07:15),La Liga,Matchweek 34,Sat,Away,W,1,0,Elche,3,0,0,16,17,4,5,6,13,0,1,0,48,12,7,63.2,Match Report
2021-05-08,16:15 (07:15),La Liga,Matchweek 35,Sat,Away,D,0,0,Barcelona,0,11,6,54.5,0.00,0.00,14.4,1,0,0,0.8,0.8,0.07,-0.8,-0.8,Match Report,2021-05-08,16:15 (07:15),La Liga,Matchweek 35,Sat,Away,D,0,0,Barcelona,7,0,7,100.0,1,2.0,+2.0,0,0,0,0,6,10,60.0,18,8,44.4,35.2,4,50.0,45.5,13,1,7.7,0,8.5,Match Report,2021-05-08,16:15 (07:15),La Liga,Matchweek 35,Sat,Away,D,0,0,Barcelona,375,450,83.3,6090,2114,184,202,91.1,137,157,87.3,30,54,55.6,0,0.5,1.0,6,28,8,0,30,Match Report,2021-05-08,16:15 (07:15),La Liga,Matchweek 35,Sat,Away,D,0,0,Barcelona,450,402,45,15,0,4,12,18,7,5,0,0,375,3,6,Match Report,2021-05-08,16:15 (07:15),La Liga,Matchweek 35,Sat,Away,D,0,0,Barcelona,17,11,2,2,1,1,0,0,0,0,0,0,0,0,Match Report,2021-05-08,16:15 (07:15),La Liga,Matchweek 35,Sat,Away,D,0,0,Barcelona,22,13,6,12,4,9,21,42.9,12,4,1,3,9,31,10,0,Match Report,2021-05-08,16:15 (07:15),La Liga,Matchweek 35,Sat,Away,D,0,0,Barcelona,41,552,40,135,284,137,24,552,29,14,48.3,15,51.7,296,1922,1220,18,12,7,12,4,370,30,Match Report,2021-05-08,16:15 (07:15),La Liga,Matchweek 35,Sat,Away,D,0,0,Barcelona,3,0,0,26,11,3,12,9,13,0,0,0,43,6,8,42.9,Match Report
2021-05-12,22:00 (13:00),La Liga,Matchweek 36,Wed,Home,W,2,1,Real Sociedad,2,12,4,33.3,0.17,0.50,16.7,1,0,0,1.4,1.4,0.12,+0.6,+0.6,Match Report,2021-05-12,22:00 (13:00),La Liga,Matchweek 36,Wed,Home,W,2,1,Real Sociedad,7,1,6,85.7,0,1.5,+0.5,0,0,0,0,6,19,31.6,17,2,76.5,50.0,6,100.0,59.7,12,2,16.7,0,6.3,Match Report,2021-05-12,22:00 (13:00),La Liga,Matchweek 36,Wed,Home,W,2,1,Real Sociedad,296,377,78.5,4994,1739,152,170,89.4,96,115,83.5,34,67,50.7,2,1.3,0.7,8,16,10,0,28,Match Report,2021-05-12,22:00 (13:00),La Liga,Matchweek 36,Wed,Home,W,2,1,Real Sociedad,377,338,38,14,1,4,3,15,1,0,0,0,296,1,5,Match Report,2021-05-12,22:00 (13:00),La Liga,Matchweek 36,Wed,Home,W,2,1,Real Sociedad,19,13,2,1,0,2,1,3,3,0,0,0,0,0,Match Report,2021-05-12,22:00 (13:00),La Liga,Matchweek 36,Wed,Home,W,2,1,Real Sociedad,15,10,6,6,3,10,16,62.5,6,9,4,5,15,30,22,0,Match Report,2021-05-12,22:00 (13:00),La Liga,Matchweek 36,Wed,Home,W,2,1,Real Sociedad,35,478,47,144,248,89,18,478,12,8,66.7,4,33.3,246,1129,599,14,5,6,9,10,294,28,Match Report,2021-05-12,22:00 (13:00),La Liga,Matchweek 36,Wed,Home,W,2,1,Real Sociedad,0,0,0,11,10,1,3,15,10,0,0,0,43,6,11,35.3,Match Report
2021-05-16,18:30 (09:30),La Liga,Matchweek 37,Sun,Home,W,2,1,Osasuna,2,26,9,34.6,0.08,0.22,18.6,0,0,0,2.6,2.6,0.10,-0.6,-0.6,Match Report,2021-05-16,18:30 (09:30),La Liga,Matchweek 37,Sun,Home,W,2,1,Osasuna,2,1,1,50.0,0,0.3,-0.7,0,0,0,0,3,10,30.0,23,7,43.5,33.7,2,0.0,25.0,6,0,0.0,0,14.7,Match Report,2021-05-16,18:30 (09:30),La Liga,Matchweek 37,Sun,Home,W,2,1,Osasuna,580,715,81.1,9132,2931,309,340,90.9,189,233,81.1,51,80,63.8,2,2.3,3.0,23,43,21,3,81,Match Report,2021-05-16,18:30 (09:30),La Liga,Matchweek 37,Sun,Home,W,2,1,Osasuna,715,654,55,15,3,7,25,28,8,3,3,0,580,6,9,Match Report,2021-05-16,18:30 (09:30),La Liga,Matchweek 37,Sun,Home,W,2,1,Osasuna,48,43,1,1,3,0,0,4,4,0,0,0,0,0,Match Report,2021-05-16,18:30 (09:30),La Liga,Matchweek 37,Sun,Home,W,2,1,Osasuna,18,10,8,5,5,10,14,71.4,4,4,2,2,5,23,6,0,Match Report,2021-05-16,18:30 (09:30),La Liga,Matchweek 37,Sun,Home,W,2,1,Osasuna,73,799,32,139,424,241,47,799,7,6,85.7,1,14.3,518,2889,1686,41,23,15,14,9,574,81,Match Report,2021-05-16,18:30 (09:30),La Liga,Matchweek 37,Sun,Home,W,2,1,Osasuna,1,0,0,2,10,6,25,5,10,0,0,0,51,23,11,67.6,Match Report
2021-05-22,18:00 (09:00),La Liga,Matchweek 38,Sat,Away,W,2,1,Valladolid,2,14,3,21.4,0.14,0.67,13.6,0,0,0,1.4,1.4,0.10,+0.6,+0.6,Match Report,2021-05-22,18:00 (09:00),La Liga,Matchweek 38,Sat,Away,W,2,1,Valladolid,4,1,3,75.0,0,1.4,+0.4,0,0,0,0,5,19,26.3,21,3,71.4,48.2,5,80.0,59.0,12,2,16.7,1,10.8,Match Report,2021-05-22,18:00 (09:00),La Liga,Matchweek 38,Sat,Away,W,2,1,Valladolid,371,490,75.7,6512,2752,192,227,84.6,130,164,79.3,45,79,57.0,1,0.9,1.2,9,44,17,2,60,Match Report,2021-05-22,18:00 (09:00),La Liga,Matchweek 38,Sat,Away,W,2,1,Valladolid,490,441,45,11,0,4,17,21,6,2,3,0,371,4,10,Match Report,2021-05-22,18:00 (09:00),La Liga,Matchweek 38,Sat,Away,W,2,1,Valladolid,20,13,3,3,1,0,0,2,0,0,2,0,0,0,Match Report,2021-05-22,18:00 (09:00),La Liga,Matchweek 38,Sat,Away,W,2,1,Valladolid,11,8,5,5,1,6,20,30.0,14,7,1,6,7,18,14,0,Match Report,2021-05-22,18:00 (09:00),La Liga,Matchweek 38,Sat,Away,W,2,1,Valladolid,52,588,42,142,251,199,34,588,27,16,59.3,11,40.7,259,1505,777,17,14,8,14,7,367,59,Match Report,2021-05-22,18:00 (09:00),La Liga,Matchweek 38,Sat,Away,W,2,1,Valladolid,6,0,0,11,9,4,17,7,8,0,0,0,59,16,13,55.2,Match Report
,,,,,,--,,,,75,562,209,37.2,0.12,0.32,17.7,16,5,7,,,0.10,+75.0,+70.0,,,,,,,,--,,,,152,37,117,77.6,21,42.8,+10.8,6,3,2,1,243,658,36.9,857,161,50.8,39.0,355,63.1,45.2,606,17,2.8,31,15.5,,,,,,,,--,,,,20015,24861,80.5,329929,113987,9868,11047,89.3,7100,8405,84.5,1973,3442,57.3,63,,,412,1387,452,66,1959,,,,,,,,--,,,,24861,22569,2178,584,53,208,773,905,253,67,132,0,20015,114,392,,,,,,,,--,,,,963,716,85,60,51,43,8,133,100,8,13,3,8,1,,,,,,,,--,,,,745,450,344,304,97,366,780,46.9,414,449,109,340,486,1225,839,8,,,,,,,,--,,,,,29606,2430,8175,14309,7341,1087,29600,732,472,64.5,260,35.5,16150,80719,43228,851,601,221,618,401,19882,1949,,,,,,,,--,,,,122,2,1,594,564,119,773,486,450,6,6,4,2380,653,606,51.9,
