For Schalke 04_Date,For Schalke 04_Time,For Schalke 04_Comp,For Schalke 04_Round,For Schalke 04_Day,For Schalke 04_Venue,For Schalke 04_Result,For Schalke 04_GF,For Schalke 04_GA,For Schalke 04_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Schalke 04_Date,For Schalke 04_Time,For Schalke 04_Comp,For Schalke 04_Round,For Schalke 04_Day,For Schalke 04_Venue,For Schalke 04_Result,For Schalke 04_GF,For Schalke 04_GA,For Schalke 04_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Schalke 04_Date,For Schalke 04_Time,For Schalke 04_Comp,For Schalke 04_Round,For Schalke 04_Day,For Schalke 04_Venue,For Schalke 04_Result,For Schalke 04_GF,For Schalke 04_GA,For Schalke 04_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Schalke 04_Date,For Schalke 04_Time,For Schalke 04_Comp,For Schalke 04_Round,For Schalke 04_Day,For Schalke 04_Venue,For Schalke 04_Result,For Schalke 04_GF,For Schalke 04_GA,For Schalke 04_Opponent,For Schalke 04_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Schalke 04_Date,For Schalke 04_Time,For Schalke 04_Comp,For Schalke 04_Round,For Schalke 04_Day,For Schalke 04_Venue,For Schalke 04_Result,For Schalke 04_GF,For Schalke 04_GA,For Schalke 04_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Schalke 04_Date,For Schalke 04_Time,For Schalke 04_Comp,For Schalke 04_Round,For Schalke 04_Day,For Schalke 04_Venue,For Schalke 04_Result,For Schalke 04_GF,For Schalke 04_GA,For Schalke 04_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Schalke 04_Date,For Schalke 04_Time,For Schalke 04_Comp,For Schalke 04_Round,For Schalke 04_Day,For Schalke 04_Venue,For Schalke 04_Result,For Schalke 04_GF,For Schalke 04_GA,For Schalke 04_Opponent,For Schalke 04_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Schalke 04_Date,For Schalke 04_Time,For Schalke 04_Comp,For Schalke 04_Round,For Schalke 04_Day,For Schalke 04_Venue,For Schalke 04_Result,For Schalke 04_GF,For Schalke 04_GA,For Schalke 04_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2019-03-12,20:00 (13:00),Champions Lg,Round of 16,Tue,Away,L,0,7,eng Manchester City,0,2,1,50.0,0.00,0.00,28.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Match Report,2019-03-12,20:00 (13:00),Champions Lg,Round of 16,Tue,Away,L,0,7,eng Manchester City,11,7,4,45.5,0,4.3,-2.7,1,1,0,0,2,19,10.5,22,4,72.7,48.9,3,100.0,62.0,4,0,0.0,0,9.0,Match Report,2019-03-12,20:00 (13:00),Champions Lg,Round of 16,Tue,Away,L,0,7,eng Manchester City,228,320,71.3,3959,1318,116,133,87.2,83,101,82.2,23,62,37.1,0,0.0,0.1,1,8,1,0,16,Match Report,2019-03-12,20:00 (13:00),Champions Lg,Round of 16,Tue,Away,L,0,7,eng Manchester City,320,283,37,12,1,2,10,13,1,0,1,0,228,0,14,Match Report,2019-03-12,20:00 (13:00),Champions Lg,Round of 16,Tue,Away,L,0,7,eng Manchester City,3,2,0,0,0,0,1,0,0,0,0,0,0,0,Match Report,2019-03-12,20:00 (13:00),Champions Lg,Round of 16,Tue,Away,L,0,7,eng Manchester City,17,12,10,7,0,9,18,50.0,9,7,2,5,14,31,8,1,Match Report,2019-03-12,20:00 (13:00),Champions Lg,Round of 16,Tue,Away,L,0,7,eng Manchester City,28,399,37,152,201,49,2,399,10,6,60.0,4,40.0,215,1107,480,11,6,0,15,7,226,16,Match Report,2019-03-12,20:00 (13:00),Champions Lg,Round of 16,Tue,Away,L,0,7,eng Manchester City,1,0,0,7,10,0,10,14,12,0,1,0,44,6,8,42.9,Match Report
2019-03-16,15:30 (07:30),Bundesliga,Matchweek 26,Sat,Home,L,0,1,RB Leipzig,0,16,3,18.8,0.00,0.00,17.8,1,0,0,1.4,1.4,0.09,-1.4,-1.4,Match Report,2019-03-16,15:30 (07:30),Bundesliga,Matchweek 26,Sat,Home,L,0,1,RB Leipzig,4,1,3,75.0,0,1.1,+0.1,0,0,0,0,4,14,28.6,19,5,36.8,33.0,8,87.5,59.1,16,2,12.5,0,5.0,Match Report,2019-03-16,15:30 (07:30),Bundesliga,Matchweek 26,Sat,Home,L,0,1,RB Leipzig,338,469,72.1,6784,2504,116,142,81.7,170,204,83.3,45,100,45.0,0,0.9,0.8,8,24,7,3,32,Match Report,2019-03-16,15:30 (07:30),Bundesliga,Matchweek 26,Sat,Home,L,0,1,RB Leipzig,469,416,52,15,4,4,13,27,0,0,0,0,338,1,8,Match Report,2019-03-16,15:30 (07:30),Bundesliga,Matchweek 26,Sat,Home,L,0,1,RB Leipzig,28,19,2,4,0,3,0,0,0,0,0,0,0,0,Match Report,2019-03-16,15:30 (07:30),Bundesliga,Matchweek 26,Sat,Home,L,0,1,RB Leipzig,25,18,12,11,2,6,16,37.5,10,15,4,11,15,40,22,0,Match Report,2019-03-16,15:30 (07:30),Bundesliga,Matchweek 26,Sat,Home,L,0,1,RB Leipzig,50,616,55,185,322,117,26,616,35,21,60.0,14,40.0,303,1612,840,10,10,3,16,16,335,31,Match Report,2019-03-16,15:30 (07:30),Bundesliga,Matchweek 26,Sat,Home,L,0,1,RB Leipzig,1,0,0,13,16,1,13,15,18,0,0,0,57,25,33,43.1,Match Report
2019-03-31,15:30 (06:30),Bundesliga,Matchweek 27,Sun,Away,W,1,0,Hannover 96,1,6,3,50.0,0.17,0.33,18.7,0,0,0,0.5,0.5,0.09,+0.5,+0.5,Match Report,2019-03-31,15:30 (06:30),Bundesliga,Matchweek 27,Sun,Away,W,1,0,Hannover 96,3,0,3,100.0,1,0.4,+0.4,0,0,0,0,4,19,21.1,19,1,63.2,46.8,7,100.0,63.6,15,2,13.3,0,10.0,Match Report,2019-03-31,15:30 (06:30),Bundesliga,Matchweek 27,Sun,Away,W,1,0,Hannover 96,256,364,70.3,4682,1687,113,140,80.7,114,141,80.9,25,68,36.8,1,0.5,0.8,5,22,6,2,32,Match Report,2019-03-31,15:30 (06:30),Bundesliga,Matchweek 27,Sun,Away,W,1,0,Hannover 96,364,314,48,18,2,2,9,20,2,1,1,0,256,2,4,Match Report,2019-03-31,15:30 (06:30),Bundesliga,Matchweek 27,Sun,Away,W,1,0,Hannover 96,10,6,1,2,0,1,0,2,2,0,0,0,0,0,Match Report,2019-03-31,15:30 (06:30),Bundesliga,Matchweek 27,Sun,Away,W,1,0,Hannover 96,19,9,9,10,0,7,22,31.8,15,16,6,10,10,29,27,0,Match Report,2019-03-31,15:30 (06:30),Bundesliga,Matchweek 27,Sun,Away,W,1,0,Hannover 96,39,502,55,176,229,105,12,502,27,14,51.9,13,48.1,237,1403,821,18,7,4,17,7,254,32,Match Report,2019-03-31,15:30 (06:30),Bundesliga,Matchweek 27,Sun,Away,W,1,0,Hannover 96,1,0,0,18,16,2,9,10,9,0,0,0,59,21,21,50.0,Match Report
2019-04-03,20:45 (11:45),DFB-Pokal,Quarter-finals,Wed,Home,L,0,2,Werder Bremen,0,12,1,8.3,0.00,0.00,,,0,0,,,,,,Match Report,2019-04-03,20:45 (11:45),DFB-Pokal,Quarter-finals,Wed,Home,L,0,2,Werder Bremen,5,2,3,60.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2019-04-03,20:45 (11:45),DFB-Pokal,Quarter-finals,Wed,Home,L,0,2,Werder Bremen,,,,,,,,,,,,,,,0,,,,,,,,Match Report,2019-04-03,20:45 (11:45),DFB-Pokal,Quarter-finals,Wed,Home,L,0,2,Werder Bremen,,,,,,,17,,,,,,,,,Match Report,2019-04-03,20:45 (11:45),DFB-Pokal,Quarter-finals,Wed,Home,L,0,2,Werder Bremen,,,,,,,,,,,,,,,Match Report,2019-04-03,20:45 (11:45),DFB-Pokal,Quarter-finals,Wed,Home,L,0,2,Werder Bremen,,10,,,,,,,,,,,7,0,,,Match Report,2019-04-03,20:45 (11:45),DFB-Pokal,Quarter-finals,Wed,Home,L,0,2,Werder Bremen,49,,,,,,,,,,,,,,,,,,,,,,,Match Report,2019-04-03,20:45 (11:45),DFB-Pokal,Quarter-finals,Wed,Home,L,0,2,Werder Bremen,2,0,0,14,7,2,17,7,10,,,0,,,,,Match Report
2019-04-06,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Home,L,1,2,Eint Frankfurt,1,6,4,66.7,0.17,0.25,12.1,0,0,0,0.6,0.6,0.12,+0.4,+0.4,Match Report,2019-04-06,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Home,L,1,2,Eint Frankfurt,5,2,3,80.0,0,2.5,+0.5,1,1,0,0,11,24,45.8,24,4,62.5,40.5,9,100.0,61.8,13,2,15.4,2,13.6,Match Report,2019-04-06,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Home,L,1,2,Eint Frankfurt,191,317,60.3,4074,1998,77,110,70.0,62,88,70.5,42,88,47.7,0,0.4,0.4,5,14,2,0,18,Match Report,2019-04-06,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Home,L,1,2,Eint Frankfurt,317,268,46,9,1,3,13,23,3,0,3,0,191,3,10,Match Report,2019-04-06,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Home,L,1,2,Eint Frankfurt,11,5,4,0,1,1,0,1,0,0,0,1,0,0,Match Report,2019-04-06,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Home,L,1,2,Eint Frankfurt,20,12,8,11,1,5,15,33.3,10,17,4,13,12,32,21,0,Match Report,2019-04-06,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Home,L,1,2,Eint Frankfurt,37,439,51,146,208,88,14,439,19,10,52.6,9,47.4,174,1230,719,15,6,3,16,13,188,18,Match Report,2019-04-06,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Home,L,1,2,Eint Frankfurt,5,1,1,18,8,3,13,12,12,0,1,0,58,17,18,48.6,Match Report
2019-04-12,20:30 (11:30),Bundesliga,Matchweek 29,Fri,Away,D,1,1,Nürnberg,1,16,2,12.5,0.06,0.50,17.9,0,0,0,0.9,0.9,0.06,+0.1,+0.1,Match Report,2019-04-12,20:30 (11:30),Bundesliga,Matchweek 29,Fri,Away,D,1,1,Nürnberg,5,1,3,80.0,0,2.0,+1.0,1,0,1,0,8,17,47.1,21,4,66.7,44.6,3,100.0,60.0,19,0,0.0,1,23.0,Match Report,2019-04-12,20:30 (11:30),Bundesliga,Matchweek 29,Fri,Away,D,1,1,Nürnberg,336,437,76.9,6712,2507,122,137,89.1,158,190,83.2,53,89,59.6,1,0.8,0.6,10,40,9,2,41,Match Report,2019-04-12,20:30 (11:30),Bundesliga,Matchweek 29,Fri,Away,D,1,1,Nürnberg,437,377,56,13,0,1,27,29,9,0,9,0,336,4,8,Match Report,2019-04-12,20:30 (11:30),Bundesliga,Matchweek 29,Fri,Away,D,1,1,Nürnberg,26,17,3,0,5,1,0,1,0,0,0,1,0,0,Match Report,2019-04-12,20:30 (11:30),Bundesliga,Matchweek 29,Fri,Away,D,1,1,Nürnberg,13,8,7,4,2,8,18,44.4,10,14,9,5,15,28,31,0,Match Report,2019-04-12,20:30 (11:30),Bundesliga,Matchweek 29,Fri,Away,D,1,1,Nürnberg,48,569,69,156,244,176,21,569,17,9,52.9,8,47.1,344,1953,929,21,14,4,12,3,333,41,Match Report,2019-04-12,20:30 (11:30),Bundesliga,Matchweek 29,Fri,Away,D,1,1,Nürnberg,2,0,0,14,12,4,27,15,8,0,1,0,44,11,26,29.7,Match Report
2019-04-20,20:30 (11:30),Bundesliga,Matchweek 30,Sat,Home,L,2,5,Hoffenheim,2,14,3,21.4,0.07,0.33,18.2,2,1,1,2.0,1.3,0.09,0.0,-0.3,Match Report,2019-04-20,20:30 (11:30),Bundesliga,Matchweek 30,Sat,Home,L,2,5,Hoffenheim,6,5,1,16.7,0,3.1,-1.9,0,0,0,0,5,9,55.6,14,1,42.9,32.7,6,50.0,45.2,11,0,0.0,0,,Match Report,2019-04-20,20:30 (11:30),Bundesliga,Matchweek 30,Sat,Home,L,2,5,Hoffenheim,262,355,73.8,4894,1942,110,125,88.0,119,157,75.8,29,55,52.7,1,0.9,0.8,9,21,8,0,31,Match Report,2019-04-20,20:30 (11:30),Bundesliga,Matchweek 30,Sat,Home,L,2,5,Hoffenheim,355,300,53,12,0,0,16,23,6,1,4,0,262,2,7,Match Report,2019-04-20,20:30 (11:30),Bundesliga,Matchweek 30,Sat,Home,L,2,5,Hoffenheim,27,12,6,1,1,6,1,4,2,1,0,0,1,0,Match Report,2019-04-20,20:30 (11:30),Bundesliga,Matchweek 30,Sat,Home,L,2,5,Hoffenheim,22,12,8,8,6,12,20,60.0,8,10,2,8,6,28,15,0,Match Report,2019-04-20,20:30 (11:30),Bundesliga,Matchweek 30,Sat,Home,L,2,5,Hoffenheim,40,453,39,114,229,122,26,452,17,12,70.6,5,29.4,248,1624,883,15,14,3,14,19,261,31,Match Report,2019-04-20,20:30 (11:30),Bundesliga,Matchweek 30,Sat,Home,L,2,5,Hoffenheim,2,0,0,15,15,2,16,6,12,1,0,0,49,9,12,42.9,Match Report
2019-04-27,15:30 (06:30),Bundesliga,Matchweek 31,Sat,Away,W,4,2,Dortmund,4,7,3,42.9,0.43,1.00,19.1,1,1,1,1.2,0.4,0.06,+2.8,+2.6,Match Report,2019-04-27,15:30 (06:30),Bundesliga,Matchweek 31,Sat,Away,W,4,2,Dortmund,2,2,0,0.0,0,1.8,-0.2,0,0,0,0,4,19,21.1,16,0,62.5,45.0,10,90.0,60.1,10,1,10.0,0,8.0,Match Report,2019-04-27,15:30 (06:30),Bundesliga,Matchweek 31,Sat,Away,W,4,2,Dortmund,233,308,75.6,4447,1658,96,111,86.5,100,110,90.9,33,69,47.8,2,0.4,0.3,6,8,4,2,13,Match Report,2019-04-27,15:30 (06:30),Bundesliga,Matchweek 31,Sat,Away,W,4,2,Dortmund,308,262,44,9,0,0,8,18,4,0,4,0,233,2,8,Match Report,2019-04-27,15:30 (06:30),Bundesliga,Matchweek 31,Sat,Away,W,4,2,Dortmund,13,7,2,2,1,1,0,6,2,1,1,1,1,0,Match Report,2019-04-27,15:30 (06:30),Bundesliga,Matchweek 31,Sat,Away,W,4,2,Dortmund,21,14,13,7,1,13,36,36.1,23,6,2,4,13,34,16,0,Match Report,2019-04-27,15:30 (06:30),Bundesliga,Matchweek 31,Sat,Away,W,4,2,Dortmund,31,408,37,153,206,56,11,407,14,5,35.7,9,64.3,225,1112,537,11,9,1,7,7,231,12,Match Report,2019-04-27,15:30 (06:30),Bundesliga,Matchweek 31,Sat,Away,W,4,2,Dortmund,6,0,0,19,9,2,8,13,14,0,0,0,42,5,4,55.6,Match Report
2019-05-05,13:30 (04:30),Bundesliga,Matchweek 32,Sun,Home,D,0,0,Augsburg,0,15,3,20.0,0.00,0.00,16.6,0,0,0,1.8,1.8,0.12,-1.8,-1.8,Match Report,2019-05-05,13:30 (04:30),Bundesliga,Matchweek 32,Sun,Home,D,0,0,Augsburg,3,0,3,100.0,1,0.1,+0.1,0,0,0,0,5,8,62.5,23,4,21.7,24.8,5,60.0,44.6,8,0,0.0,3,20.4,Match Report,2019-05-05,13:30 (04:30),Bundesliga,Matchweek 32,Sun,Home,D,0,0,Augsburg,457,546,83.7,8753,2631,156,177,88.1,256,284,90.1,41,68,60.3,0,1.5,1.1,13,38,10,1,53,Match Report,2019-05-05,13:30 (04:30),Bundesliga,Matchweek 32,Sun,Home,D,0,0,Augsburg,546,508,37,6,2,1,18,18,7,0,7,0,457,1,4,Match Report,2019-05-05,13:30 (04:30),Bundesliga,Matchweek 32,Sun,Home,D,0,0,Augsburg,26,15,5,2,1,2,1,0,0,0,0,0,0,0,Match Report,2019-05-05,13:30 (04:30),Bundesliga,Matchweek 32,Sun,Home,D,0,0,Augsburg,23,12,6,11,6,9,12,75.0,3,8,1,7,14,37,9,0,Match Report,2019-05-05,13:30 (04:30),Bundesliga,Matchweek 32,Sun,Home,D,0,0,Augsburg,50,654,46,156,357,157,34,654,18,13,72.2,5,27.8,416,2697,1543,30,13,14,17,10,456,53,Match Report,2019-05-05,13:30 (04:30),Bundesliga,Matchweek 32,Sun,Home,D,0,0,Augsburg,1,0,0,4,6,1,18,14,12,0,0,0,64,9,7,56.3,Match Report
2019-05-11,15:30 (06:30),Bundesliga,Matchweek 33,Sat,Away,D,1,1,Leverkusen,1,6,2,33.3,0.17,0.50,17.2,0,0,1,1.8,1.0,0.17,-0.8,0.0,Match Report,2019-05-11,15:30 (06:30),Bundesliga,Matchweek 33,Sat,Away,D,1,1,Leverkusen,5,1,4,80.0,0,0.4,-0.6,0,0,0,0,9,23,39.1,15,3,53.3,42.3,16,93.8,60.1,13,0,0.0,0,2.5,Match Report,2019-05-11,15:30 (06:30),Bundesliga,Matchweek 33,Sat,Away,D,1,1,Leverkusen,197,296,66.6,3938,1736,79,103,76.7,87,104,83.7,29,69,42.0,1,1.0,0.8,5,16,4,0,23,Match Report,2019-05-11,15:30 (06:30),Bundesliga,Matchweek 33,Sat,Away,D,1,1,Leverkusen,296,243,49,8,1,4,7,19,4,0,4,0,197,4,5,Match Report,2019-05-11,15:30 (06:30),Bundesliga,Matchweek 33,Sat,Away,D,1,1,Leverkusen,13,6,2,1,1,3,0,2,1,0,1,0,0,0,Match Report,2019-05-11,15:30 (06:30),Bundesliga,Matchweek 33,Sat,Away,D,1,1,Leverkusen,20,10,7,11,2,10,21,47.6,11,14,2,12,15,35,35,3,Match Report,2019-05-11,15:30 (06:30),Bundesliga,Matchweek 33,Sat,Away,D,1,1,Leverkusen,26,432,67,170,184,84,10,431,13,4,30.8,9,69.2,175,817,346,6,5,1,16,6,194,22,Match Report,2019-05-11,15:30 (06:30),Bundesliga,Matchweek 33,Sat,Away,D,1,1,Leverkusen,1,0,0,12,10,4,7,15,10,1,0,0,49,21,14,60.0,Match Report
2019-05-18,15:30 (06:30),Bundesliga,Matchweek 34,Sat,Home,D,0,0,Stuttgart,0,12,3,25.0,0.00,0.00,19.3,0,0,0,0.8,0.8,0.07,-0.8,-0.8,Match Report,2019-05-18,15:30 (06:30),Bundesliga,Matchweek 34,Sat,Home,D,0,0,Stuttgart,7,0,7,100.0,1,1.0,+1.0,0,0,0,0,5,17,29.4,32,5,28.1,30.6,9,88.9,54.4,14,0,0.0,0,12.5,Match Report,2019-05-18,15:30 (06:30),Bundesliga,Matchweek 34,Sat,Home,D,0,0,Stuttgart,301,404,74.5,5826,2422,110,137,80.3,134,162,82.7,46,79,58.2,0,0.4,0.4,10,17,5,0,34,Match Report,2019-05-18,15:30 (06:30),Bundesliga,Matchweek 34,Sat,Home,D,0,0,Stuttgart,404,360,44,11,0,2,16,16,7,0,7,0,301,0,8,Match Report,2019-05-18,15:30 (06:30),Bundesliga,Matchweek 34,Sat,Home,D,0,0,Stuttgart,18,12,2,0,2,1,1,0,0,0,0,0,0,0,Match Report,2019-05-18,15:30 (06:30),Bundesliga,Matchweek 34,Sat,Home,D,0,0,Stuttgart,20,15,10,7,3,6,11,54.5,5,16,2,14,10,30,11,0,Match Report,2019-05-18,15:30 (06:30),Bundesliga,Matchweek 34,Sat,Home,D,0,0,Stuttgart,40,516,62,165,237,123,22,516,11,6,54.5,5,45.5,302,1990,1246,24,15,3,20,10,295,34,Match Report,2019-05-18,15:30 (06:30),Bundesliga,Matchweek 34,Sat,Home,D,0,0,Stuttgart,0,0,0,10,8,0,16,10,15,0,0,0,62,9,17,34.6,Match Report
,,,,,,--,,,,51,560,169,30.2,0.07,0.23,18.5,18,12,14,,,0.10,+51.0,+39.0,,,,,,,,--,,,,214,73,140,68.4,12,65.2,-4.1,9,7,2,0,249,605,41.2,935,158,42.2,36.6,306,68.6,49.0,486,23,4.7,35,13.8,,,,,,,,--,,,,13252,17747,74.7,256431,97274,5206,6217,83.7,6023,7204,83.6,1806,3381,53.4,29,,,360,1005,251,54,1389,,,,,,,,--,,,,17747,15591,2055,550,32,126,723,901,189,35,149,1,13252,101,394,,,,,,,,--,,,,831,519,108,53,52,77,22,72,41,7,6,8,9,1,,,,,,,,--,,,,801,532,366,358,77,319,761,41.9,442,564,146,418,580,1328,812,20,,,,,,,,--,,,,,22640,2241,7348,10854,4770,777,22628,732,425,58.1,307,41.9,11492,71871,38630,823,577,171,629,479,13129,1375,,,,,,,,--,,,,99,5,1,628,546,111,723,580,532,8,9,1,2305,734,689,51.6,
